SKU_ID,ProductID,CPU,GPU,VRAM,RAM,StorageType,StorageCapacity,ScreenSize,Weight,Price,Stock
APP-HPNTE,1055,Intel Core i5 (8th Gen),UHD 617,0,8,SSD,128,13.3,1.29,71000,26
B560105WIN9,1056,Intel Core i7 (8th Gen),"Geforce GTX 1050Ti GPU, 4 GB",4,8,SSD + HDD,1152,15.6,2.47,88990,28
APP-XCKJO,1057,Intel Core i5 (8th Gen),UHD 617,0,8,SSD,128,13.3,1.26,108990,9
APP-WW1SM,1058,1.6 Ghz Processor,UHD 617,0,8,SSD,128,13.3,1.3,106990,34
3W218PA,1059,AMD Octa-Core Ryzen 7 Processor,"GeForce RTX 3060 GPU, 6 GB",6,16,SSD,1024,15.6,2.53,106990,1
231T1PA,1060,Intel Core i5 (10th Gen),UHD,0,8,SSD,512,14.0,1.34,45071,19
81DE033XIN,1061,Intel Core i5 (8th Gen),"Geforce MX150 GPU, 4 GB",4,8,HDD,1024,15.6,1.84,44990,21
MSI-UUKYU,1062,Intel Core i3 (11th Gen),UHD,0,8,SSD,512,14.0,1.48,46990,24
D560374WIN9PE,1063,Intel Core i7 (11th Gen) Processor,"GeForce MX350 GPU, 2 GB",2,8,SSD,512,14.0,1.61,77850,14
231T2PA,1064,Intel Core i7 (10th Gen),UHD,0,8,SSD,512,14.0,1.64,74990,5
511C6PA,1065,Intel Core i3 (11th Gen),UHD,0,8,SSD,512,14.0,1.31,43490,42
4TS97PA,1066,Intel Core i3 (7th Gen),HD 620,0,4,HDD,1024,15.6,1.7,35190,40
MSI-VOTWD,1067,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",4,16,SSD,512,15.6,2.08,70990,43
A553502WIN9,1068,Intel Core i3 (6th Gen),HD 520,0,4,HDD,1024,15.6,1.74,28990,42
533T7PA,1069,Intel Core i3 (11th Gen),UHD,0,8,SSD,256,14.0,1.49,48490,10
1ZU02PA,1070,Intel Core i7 (7th Gen),"GeForce GTX 1050 Ti  GPU, 4 GB",4,8,SSD + HDD,1152,15.6,2.32,103245,4
A562102SIN9,1071,Intel Core i7 (7th Gen),"GeForce GTX 1050Ti GPU, 4 GB",4,8,HDD,1024,15.6,2.38,86000,26
ASU-PCGS2,1072,Intel Core i5 (10th Gen),"GeForce MX250 GPU, 2 GB",2,8,SSD,512,14.0,1.09,92064,31
ACE-E0QB2,1073,Intel Core i7 (7th Gen),"Geforce GTX 1060 GPU, 6 GB",6,16,SSD,1024,15.6,2.39,99990,35
ACE-K3BRU,1074,Intel Core i5 (10th Gen),"Geforce GTX 1650 Ti GPU, 4 GB",4,8,SSD,512,15.6,2.66,74990,42
ACE-B1USI,1075,AMD Quad-Core Ryzen 5,Radeon Vega 8,0,8,SSD,512,15.6,1.79,37999,37
ASU-BXKC0,1076,Intel Core i5 (10th Gen),UHD,0,8,SSD,512,15.6,1.74,80485,37
552W3PA,1077,AMD Octa-Core Ryzen 7,"Geforce RTX 3050 GPU, 4 GB",4,16,SSD,512,15.6,2.27,64890,44
18J95PA,1078,Intel Core i7 (10th Gen),"Geforce GTX 1650 Ti GPU, 6 GB",6,16,SSD + HDD,1280,16.1,2.76,109990,25
ACE-W2ONC,1079,Intel Core i3 (6th Gen),HD 520,0,4,HDD,1024,15.6,1.9,24490,20
81FV005VIN,1080,Intel Core i5 (8th Gen),"GeForce GTX 1050 GPU, 4 GB",4,8,HDD,1024,15.6,2.67,52990,12
80XV00PHIN,1081,AMD Dual-Core A6 APU,Radeon R5,0,4,HDD,1024,15.6,1.7,22000,5
ASU-TLHHL,1082,Intel Core i5 (13th Gen),Iris Xe,0,16,SSD,512,15.6,1.79,76990,6
6ZF27PA,1083,Intel Core i3 (8th Gen),UHD 620,0,4,SSD,256,14.0,1.45,45990,9
ASU-ZKDDE,1084,AMD Hexa-Core Ryzen 5,"Geforce GTX 1650 GPU, 4 GB",4,8,SSD,512,17.3,2.26,64990,40
81NG002BIN,1085,Intel Core i5 (10th Gen),"GeForce MX250 GPU, 2 GB",2,4,SSD,256,15.6,1.91,45899,20
81WB018UIN,348,Intel Core i3 (10th Gen) Processor,UHD,0,8,HDD,1024,15.6,1.82,33994,49
ASU-63NYB,1086,AMD Hexa-Core Ryzen 5,Radeon RX Vega 8,0,8,SSD,512,14.0,1.65,59890,29
5SE71PA,1087,Intel Core i5 (8th Gen),UHD 620,0,8,SSD,128,13.3,1.25,52990,40
81SY00UAIN,1088,Intel Core i5 (9th Gen),"GeForce GTX 1650 GPU, 4 GB",4,8,SSD + HDD,1280,15.6,2.61,62990,30
81W800E9IN,8,Intel Core i5 (10th Gen),UHD,0,8,SSD,512,15.6,1.6,55000,11
3DY20PA,1089,Intel Pentium Quad-Core,HD 405,0,4,HDD,1024,15.6,1.64,22990,22
ASU-UV9XU,1090,AMD Quad-Core Ryzen 5,Radeon Vega 8,0,8,HDD,1024,15.6,1.73,38990,10
D560105WIN9,1091,Intel Core i3 (10th Gen),UHD,0,4,SSD + HDD,1280,15.6,1.79,43899,38
4SY08PA,1092,Intel Core i7 (8th Gen),"Geforce MX150 GPU, 2 GB",2,8,SSD,256,13.3,1.25,94490,27
2FK60PA,1093,Intel Core i5 (7th Gen),"GeForce 940MX GPU, 2 GB",2,8,SSD + HDD,1032,14.0,1.6,61990,46
ASU-2IV6G,1094,Intel Core i5 (11th Gen),Iris Xe,0,8,SSD,512,14.0,1.1,74990,24
4SY28PA,1095,Intel Core i7 (8th Gen),UHD 620,0,8,SSD,256,13.3,1.25,78378,40
ACE-JNDMC,1096,Intel Core i5 (11th Gen),Iris Xe,0,8,SSD,512,14.0,1.42,54721,28
A568502WIN9,1097,Intel Core i7 (7th Gen),"GeForce GTX 1060 GPU, 6 GB",6,16,SSD + HDD,1280,15.6,2.66,114990,36
80X800RWIN,1098,Intel Core i5 (7th Gen),HD 620,0,8,HDD,1024,14.0,1.42,71175,42
80VB00CFIH,126,Intel Core i5 (7th Gen),"Radeon R16M-M1-30 GPU, 2 GB",2,8,HDD,1024,14.0,1.55,69088,6
ASU-GRYYK,1099,Intel Core i7 (7th Gen),"GeForce GTX 1050T GPU, 4 GB",4,8,HDD,1024,15.6,2.61,107990,29
80X200EPIN,571,Intel Core i5 (7th Gen),HD 620,0,8,SSD + HDD,1152,14.0,1.62,62116,7
81FK00CUIN,1100,Intel Core i5 (8th Gen),"GeForce GTX 1050 GPU, 4 GB",4,8,SSD + HDD,1040,15.6,2.62,54990,12
80XH01FKIN,1051,Intel Core i3 (6th Gen),HD 520,0,4,HDD,2048,15.6,1.89,37498,45
80YL00PPIN,1101,Intel Core i7 (7th Gen),"GeForce GT 940MX GPU, 4 GB",4,16,HDD,2048,15.6,1.88,85760,34
6N039PA,1102,Intel Core i3 (11th Gen),UHD,0,8,SSD + HDD,1280,15.6,1.71,41990,43
3WD64PA,1103,Intel Core i3 (6th Gen),"Radeon 520 GPU, 2 GB",2,4,HDD,1024,15.6,1.63,28338,34
4LR30PA,1104,Intel Core i5 (8th Gen),"GeForce MX130 GPU, 2 GB",2,8,SSD + HDD,1032,14.0,1.57,76990,36
5SE65PA,1105,Intel Core i3 (7th Gen),HD 620,0,4,HDD,1024,14.0,1.56,28750,33
ASU-6QCGM,1106,Intel Core i5 (11th Gen),Iris Xe,0,8,SSD,512,13.3,1.07,69999,37
81NG00BWIN,1085,Intel Core i7 (10th Gen),"Geforce MX250 GPU, 2 GB",2,8,SSD + HDD,1280,15.6,1.71,111890,17
3EJ42PA,1107,Intel Celeron Dual-Core,HD 400,0,4,HDD,1024,15.6,1.69,23244,47
6XA74PA,1108,Intel Core i5 (8th Gen),"GeForce MX250 GPU, 2 GB",2,8,SSD + HDD,1280,14.0,1.6,61990,44
7WR00PA,1109,Intel Core i5 (8th Gen),"Radeon 530 GPU, 2 GB",2,8,SSD + HDD,1280,14.0,1.31,57990,19
B565502WIN9,1110,Intel Core i7 (8th Gen),UHD 620,0,16,SSD,512,13.3,1.36,96990,48
8JU73PA,1111,Intel Core i5 (10th Gen),"GeForce MX250 GPU, 2 GB",2,8,SSD,512,13.3,1.19,79990,38
ASU-9N9M8,1112,Intel Core i7 (11th Gen),"GeForce RTX 3050 Ti GPU, 4 GB",4,16,SSD,1024,16.0,3.17,89990,48
5RE07PA,1113,Intel Core i3 (7th Gen),HD 620,0,4,HDD,1024,14.0,1.51,38581,24
ASU-72PE8,1114,Intel Core i5 (8th Gen),"GeForce GTX 1050 GPU, 4 GB",4,8,HDD,1024,15.6,2.09,52990,27
26H85PA,1115,AMD Hexa-Core Ryzen 5,"Geforce GTX 1650Ti GPU, 6 GB",6,16,SSD,512,15.6,2.58,104990,9
80XV00YDIN,1051,AMD Dual-Core A9 APU,"R17M-M1-70 GPU, 2 GB",2,8,HDD,1024,15.6,1.89,30227,1
APP-LH7VN,1116,Intel Core M3 (7th Gen),HD 615,0,8,SSD,256,12.0,1.39,89990,24
ASU-JMNX6,1117,Intel Core i5 (8th Gen),"Geforce MX130 GPU, 2 GB",2,8,HDD,1024,15.6,1.92,41590,46
AVI-H5WO4,1118,Intel Core i5 (8th Gen),UHD 620,0,8,SSD,512,14.0,1.52,41999,38
20SLA047IH,1119,Intel Core i3 (10th Gen),UHD,0,4,HDD,1024,14.0,1.45,30800,29
ASU-2K61G,1120,Intel Core i7 (13th Gen),"GeForce RTX 4050 GPU, 6 GB",6,16,SSD,1024,15.6,2.26,116500,47
5JS20PA,1121,AMD Dual-Core Ryzen 3,Radeon Vega 3,0,4,HDD,1024,15.6,1.88,27490,2
193D4PA,1122,AMD Octa-Core Ryzen 7,"Geforce GTX 1650 Ti GPU, 4 GB",4,8,SSD,512,15.6,2.61,85990,3
ASU-S21I4,1123,Intel Core i3 (8th Gen),UHD 620,0,4,SSD,256,15.6,1.71,34990,3
MSI-5QD1J,1124,Intel Core i7 (12th Gen),"GeForce RTX 3060 GPU, 6 GB",6,16,SSD,1024,15.6,2.52,114990,8
80XH020KIN,1051,Intel Core i3 (6th Gen),HD 520,0,4,HDD,1024,15.6,1.67,40190,4
471C4PA,1125,AMD Octa-Core Ryzen 7 Processor,"GeForce RTX 3050 GPU, 4 GB",4,16,SSD,512,15.6,2.07,78999,36
ACE-RHARR,540,AMD Dual-Core Athlon,Radeon,0,4,HDD,1024,15.6,1.84,26990,7
ASU-MQ7ZO,1126,Intel Core i5 (8th Gen),"GeForce MX150 GPU, 2 GB",2,8,SSD + HDD,1280,15.6,1.69,39242,34
2EY79PA,1127,Intel Core i3 (6th Gen),"Radeon HD 520 GPU, 2 GB",2,8,HDD,1024,15.6,1.87,29990,33
ASU-H4BF4,1128,Intel Core i5 (10th Gen),UHD,0,8,SSD,512,14.0,1.56,52390,24
ACE-KXB33,1129,Intel Core i7 (8th Gen),"GeForce GTX 1050Ti GPU, 4 GB",4,8,SSD + HDD,1040,15.6,2.29,67990,16
49L36PA,1130,Intel Core i5 (10th Gen),UHD,0,8,SSD,512,14.0,1.39,49990,19
81DC00YEIN,1061,Intel Core i3 (7th Gen),HD 620,0,4,HDD,1024,15.6,1.69,28990,6
AVI-K8DGT,1131,Intel Core i5 (7th Gen),HD 615,0,8,SSD,256,14.0,1.6,38028,49
XIA-YL0XH,1132,Intel Core i5 (10th Gen),UHD,0,8,SSD,512,14.0,1.52,37590,36
ACE-DQNFN,1133,AMD Quad-Core Ryzen 7,"Geforce GTX 1650 GPU, 4 GB",4,8,SSD,512,15.6,2.4,57990,49
ACE-7N2YU,1134,Intel Pentium Quad-Core,UHD 605,0,4,HDD,1024,15.6,1.9,20990,18
ACE-W0VRD,1135,Intel Core i7 (9th Gen),"GeForce GTX 1660 Ti GPU, 6 GB",6,16,SSD + HDD,1280,15.6,2.74,76627,3
ASU-XVN5A,1136,Intel Core i3 (7th Gen),HD 620,0,4,HDD,1024,15.6,1.71,30490,11
APP-OIANB,1137,Intel Core i5 (5th Gen),HD 6000,0,8,SSD,128,13.3,1.29,80900,17
80XH01HBIN,1051,Intel Core i3 (6th Gen),"GeForce 920MX GPU, 2 GB",2,8,HDD,1024,15.6,1.67,37990,32
ACE-KTT61,1138,Intel Atom Quad-Core,HD 400,0,2,SSD,32,10.1,1.27,12437,6
XIA-XVU5Y,1139,Intel Core i5 (10th Gen),"GeForce MX250 GPU, 2 GB",2,8,SSD,512,14.0,1.47,24642,3
172R8PA,1140,Intel Core i3 (10th Gen),UHD,0,8,HDD,1024,15.6,1.68,45990,36
81UT001CIN,8,AMD Dual-Core Ryzen 3,Radeon Vega 3,0,4,HDD,1024,15.6,1.89,30490,1
8QG87PA,1141,Intel Core i3 (7th Gen),HD 620,0,8,SSD,256,14.0,1.47,33990,27
B566114UIN9,1142,Intel Core i3 (7th Gen),HD 620,0,4,HDD,1024,14.0,1.53,28409,41
81VD0073IN,8,Intel Core i3 (7th Gen),HD 620,0,4,HDD,1024,15.6,1.72,30980,49
81DE01K0IN,99,Intel Core i5 (8th Gen),"GeForce MX150 GPU, 2 GB",2,8,HDD,1024,15.6,1.68,34859,43
2SL07PA,1143,Intel Pentium Quad-Core,HD 405,0,4,HDD,1024,15.6,1.79,20411,15
ASU-RB28K,1144,Intel Core i3 (7th Gen),HD 620,0,4,HDD,1024,15.6,1.61,22990,20
XIA-Q1PJT,1132,Intel Core i5 (10th Gen),UHD,0,8,SSD,256,14.0,1.36,44999,27
ACE-VBV3K,151,Intel Pentium Dual-Core,HD 610,0,4,HDD,500,15.6,1.86,23266,36
ASU-7JM8O,1145,Intel Core i3 (10th Gen),UHD,0,4,SSD,512,14.0,1.59,23727,29
SAM-CM4VX,1146,Intel Celeron Dual-Core,HD 400,0,4,SSD,16,11.6,1.2,37874,27
81W800RRIN,8,Intel Core i3 (10th Gen),UHD,0,8,HDD,1024,15.6,1.72,30990,27
81VD00EFIN,8,Intel Core i3 (7th Gen),HD 620,0,4,HDD,1024,15.6,1.63,22255,20
81N30063IN,8,AMD Dual-Core A6 APU,Radeon R5,0,4,HDD,1024,15.6,1.86,24990,44
242D4PA,1147,Intel Core i3 (10th Gen),UHD,0,8,HDD,1024,15.6,1.95,35890,29
A5665010WIN9,1148,Intel Core i3 (6th Gen),HD 520,0,4,HDD,1024,15.6,1.89,29990,23
A553113UIN9,1068,Intel Core i5 (7th Gen),"Radeon HD 8210 GPU, 2 GB",2,8,HDD,1024,15.6,1.95,42999,32
ACE-9QFP0,1149,Intel Core i7 (8th Gen),"GeForce GTX 1050Ti GPU, 4 GB",4,8,SSD + HDD,1152,15.6,2.3,79990,9
7NG97PA,1150,AMD Dual-Core A6 APU,Radeon R4,0,4,SSD,256,14.0,1.64,19311,50
ACE-OUP0R,1151,Intel Core i5 (7th Gen),"Geforce GTX 1050Ti GPU, 8 GB",8,8,SSD + HDD,1152,15.6,2.18,59890,30
231T0PA,1152,Intel Core i3 (10th Gen),UHD,0,8,SSD,512,14.0,1.37,49347,8
9VJ83PA,1153,AMD Dual-Core Ryzen 3,Radeon Vega 3,0,4,HDD,1024,15.6,1.79,30990,43
MSI-IWL6I,1154,Intel Core i5 (10th Gen),"GeForce GTX 1650 Max Q GPU, 4 GB",4,8,SSD + HDD,1280,15.6,2.1,49990,21
6AL22PA,1155,AMD Dual-Core A6 APU,Radeon R4,0,4,HDD,1024,15.6,1.82,20231,27
D552111WIN9BE,1156,Intel Core i5 (10th Gen),UHD,0,8,SSD + HDD,1280,14.0,1.43,57217,17
ASU-8EVR6,1157,AMD Quad-Core Ryzen 3,Radeon,0,8,SSD,512,15.6,1.91,33990,9
C552106HIN9,1158,Intel Core i5 (8th Gen),"Radeon 520 GPU, 2 GB",2,8,HDD,1024,14.0,1.63,50575,48
4TT06PA,1159,Intel Pentium Quad-Core,UHD 605,0,4,HDD,1024,15.6,1.95,24990,45
ACE-4YGRR,1160,AMD Quad-Core Ryzen 5,"Radeon RX 560X GPU, 4 GB",4,8,HDD,1024,15.6,2.34,53990,31
81D2008WIN,1161,AMD Quad-Core Ryzen 5,Radeon Vega 8,0,8,HDD,1024,15.6,1.89,24371,16
172V2PA,1162,Intel Core i5 (10th Gen),UHD,0,8,SSD,512,14.0,1.64,48693,2
2TZ85PA,1163,AMD Dual-Core A9 APU,"Radeon 520 GPU, 2 GB",2,4,HDD,1024,15.6,1.89,21690,38
ACE-1GM4D,1164,AMD Quad-Core Ryzen 5,"Radeon RX 560X GPU, 4 GB",4,8,HDD,1024,15.6,2.33,47890,40
832R0PA,1165,AMD Dual-Core Athlon,Radeon,0,8,SSD,512,15.6,1.65,30990,19
ASU-E6CII,1166,Intel Core i3 (11th Gen),Integrated UHD,0,8,SSD,512,14.0,1.55,31990,23
81N300F2IN,8,AMD Dual-Core A6 APU,Radeon R4,0,4,HDD,1024,15.6,1.72,17990,1
ASU-3MOO4,1167,Intel Pentium Quad-Core,UHD 605,0,4,HDD,1024,15.6,1.61,14990,40
81W800SAIN,8,Intel Core i3 (10th Gen),UHD,0,4,HDD,1024,15.6,1.67,22991,25
ACE-DA26B,1168,Intel Pentium Quad-Core,HD 505,0,4,HDD,500,15.6,1.89,25990,40
81W800TEIN,8,Intel Core i5 (10th Gen),UHD,0,8,HDD,1024,15.0,1.72,33847,37
A565503UIN9,1169,Intel Pentium Quad-Core,HD 405,0,4,HDD,500,15.6,1.6,20990,9
300T0PA,1170,AMD Quad-Core Ryzen 3,Radeon,0,8,SSD,512,14.0,1.37,28327,15
81H50038IN,96,AMD Dual-Core A9 APU,Radeon R4,0,4,HDD,1024,15.6,1.65,21990,23
ASU-0UGD2,1171,Intel Core i5 (9th Gen),"GeForce GTX 1650 GPU, 4 GB",4,8,SSD,512,15.6,2.27,57859,24
82FG01H9IN,253,Intel Core i5 (11th Gen),Iris Xe,0,16,SSD,512,15.6,1.81,62900,36
81UT0044IN,8,AMD Quad-Core Ryzen 5,Radeon Vega 8,0,8,SSD,512,15.6,1.91,39990,29
9LA50PA,1172,Intel Core i5 (10th Gen),UHD,0,8,HDD,1024,15.6,1.72,46911,27
1V4G6PA,1173,Intel Pentium Dual-Core,UHD,0,4,HDD,1024,15.6,1.74,29632,8
D552175WIN9BE,264,Intel Core i3 (11th Gen),UHD,0,8,HDD,1024,14.0,1.4,31179,38
81W800HDIN,8,Intel Core i5 (10th Gen),UHD,0,8,HDD,1024,15.6,1.66,41391,35
ACE-OZF8D,1174,Intel Pentium Quad-Core,HD,0,4,HDD,500,11.6,1.08,28999,11
ACE-98YRT,1175,Intel Core i5 (9th Gen),"GeForce GTX 1650 GPU, 4 GB",4,8,SSD + HDD,1280,15.6,2.34,59990,29
ASU-27ACR,1176,Intel Core i5 (12th Gen),Iris Xe,0,8,SSD,512,14.0,1.55,58990,3
2E4N1PA,1177,MediaTek Octa-core,Integrated,0,4,SSD,64,11.6,1.24,21990,30
ASU-EYJVU,1178,Intel Core i5 (12th Gen),Iris Xe,0,8,SSD,512,14.0,1.42,58990,19
ASU-P7N5K,1179,Intel Core i3 (11th Gen),UHD,0,8,SSD,256,15.6,1.7,41990,3
A553117WIN9,1068,Intel Core i3 (7th Gen),HD 620,0,4,HDD,1024,15.6,1.78,30998,12
ASU-E9FVF,1180,Intel Core i5 (9th Gen),"GeForce GTX 1650 GPU, 4 GB",4,8,SSD,512,15.6,2.75,41391,49
81WB0158IN,1181,Intel Core i3 (10th Gen),UHD,0,4,SSD,256,15.6,1.65,33500,36
A553501UIN9,1068,Intel Core i3 (6th Gen),HD 520,0,4,HDD,1024,15.6,1.71,26990,29
A553502HIN9,1068,Intel Core i3 (6th Gen),HD 520,0,4,HDD,1024,15.6,1.92,29946,45
81LK01QNIN,1182,Intel Core i5 (9th Gen),"GeForce GTX 1050 GPU, 3 GB",3,8,HDD,1024,15.6,2.64,39183,23
ACE-YC05D,1183,Intel Core i7 (10th Gen) Processor,"GeForce RTX 3060 GPU, 6 GB",6,16,SSD + HDD,1280,15.6,2.32,79900,48
81LK01L3IN,1182,Intel Core i5 (9th Gen),"Geforce GTX 1050 GPU, 3 GB",3,8,HDD,1024,15.6,2.29,52990,35
81VV008TIN,1184,Intel Core i5 (10th Gen),UHD,0,8,SSD + HDD,1280,14.0,1.35,39827,2
3Y0H5PA,1185,Intel Pentium Quad-Core,UHD,0,8,SSD,256,14.0,1.41,22899,25
6AL09PA,1186,Intel Core i5 (7th Gen),HD 620,0,4,HDD,1024,15.6,1.92,31087,42
ACE-W03N4,1187,Intel Core i3 (6th Gen),HD 520,0,4,HDD,500,15.6,1.67,26999,2
ASU-NVNB8,1188,AMD Hexa-Core Ryzen 5,Radeon R3,0,8,SSD,512,14.0,1.43,29247,20
ASU-GCKMK,1189,Intel Pentium Quad-Core Processor,Integrated,0,4,HDD,1024,15.6,1.66,20499,7
ASU-NJJWI,1190,Intel Core i5 (9th Gen),"GeForce GTX 1050 GPU, 4 GB",4,8,HDD,1024,15.6,2.33,52990,24
MIC-ALF73,1191,Intel Atom Quad-Core,HD,0,2,SSD,32,11.6,1.07,10490,2
Z1D90PA,1192,AMD Quad-Core APU,Radeon R2,0,4,HDD,500,15.6,1.89,18990,27
MIC-CLKKC,1193,Intel Atom Quad-Core,HD,0,2,SSD,32,11.6,1.27,9499,15
9VX05PA,1194,AMD Dual-Core Ryzen 3,Radeon Vega 3,0,4,SSD,256,15.6,1.67,28999,16
82FG014DIN,306,Intel Core i5 (11th Gen),Iris Xe,0,16,SSD,512,15.6,1.86,60890,17
81W800FLIN,8,Intel Core i5 (10th Gen),UHD,0,8,HDD,1024,15.6,1.94,43390,47
498U8PA,1195,AMD Octa-Core Ryzen 7,"GeForce GTX 1650 Ti GPU, 4 GB",4,16,SSD + HDD,1280,15.6,2.42,75990,31
ASU-0FM7A,1196,Intel Core i5 (10th Gen),"Geforce GTX 1650 Ti GPU, 4 GB",4,8,SSD,512,15.6,2.32,75990,14
6AF82PA,1197,Intel Core i3 (7th Gen),HD 620,0,8,HDD,1024,15.6,1.75,33990,11
INF-SAWQB,102,Intel Core i5 (10th Gen),UHD,0,8,SSD,512,14.0,1.38,36490,47
B560107WIN9,1056,Intel Core i5 (8th Gen),"GeForce GTX 1050 GPU, 4 GB",4,8,SSD + HDD,1152,15.6,2.5,58871,31
81WQ003LIN,1198,Intel Celeron Dual-Core,UHD 600,0,4,SSD,256,15.6,1.67,28899,32
MSI-0T1GV,1199,AMD Hexa-Core Ryzen 5 Processor,Radeon,0,8,SSD,512,14.0,1.47,44390,14
ACE-XUHMR,1200,Intel Celeron Quad-Core,HD 400,0,4,SSD,32,14.0,1.33,59870,15
82H80238IN,103,Intel Core i3 (11th Gen),UHD,0,8,SSD,512,15.6,1.68,35500,13
3C465PA,1201,Intel Core i5 (10th Gen),UHD,0,8,SSD + HDD,1280,14.0,1.38,50076,12
MSI-IL9X5,1202,Intel Core i5 (9th Gen),"Geforce GTX 1050 Ti GPU, 4 GB",4,8,HDD,1024,15.6,2.04,53990,2
80XV00PKIN,1081,AMD Dual-Core A9 APU,Radeon R2,0,4,HDD,1024,15.6,1.68,22890,13
AVI-AN9U7,1203,Intel Core i5 (10th Gen),UHD,0,8,SSD,256,14.0,1.63,31490,12
D552168WIN9BE,264,Intel Core i3 (10th Gen),UHD,0,4,SSD,256,14.0,1.43,22347,39
ASU-XQSKT,1204,Intel Core i7 (10th Gen),"Geforce GTX 1650 Ti GPU, 4 GB",4,16,SSD,512,15.6,2.29,88990,2
ACE-V1CMG,1205,Intel Core i5 (10th Gen),"Geforce RTX 2060 GPU, 6 GB",6,16,SSD + HDD,1280,15.6,2.05,64207,1
B566109WIN9,1148,Intel Core i3 (7th Gen),HD 620,0,4,HDD,1024,15.6,1.86,30226,15
ASU-A5XNU,1206,AMD Hexa-Core Ryzen 5,Radeon,0,16,SSD,512,14.0,1.06,59990,41
ASU-NP0ZO,1207,AMD Quad-Core A8 APU,Radeon R5,0,4,HDD,1024,15.6,1.78,21990,43
7NH54PA,1208,Intel Core i3 (8th Gen),UHD 620,0,8,HDD,1024,15.6,1.7,34698,17
B566101HIN9,1142,Intel Core i3 (6th Gen),HD 520,0,4,HDD,1024,14.0,1.43,31549,20
7QG85PA,1209,AMD Dual-Core A4 APU,Radeon R3,0,4,SSD,256,14.0,1.57,18125,2
81W800C3IN,8,Intel Core i3 (10th Gen),UHD,0,4,SSD,256,15.6,1.66,24463,36
6QZ94UA,1210,Intel Core i5 (9th Gen),"GeForce GTX 1050 GPU, 3 GB",3,8,SSD,256,15.6,2.29,121999,10
82B500FJIN,1211,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",4,8,SSD,512,15.6,2.39,67490,44
ASU-ZJIJ9,1212,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",4,8,SSD,1024,15.6,2.27,53990,16
81VV00JFIN,1184,Intel Core i3 (10th Gen),UHD,0,8,SSD,256,14.0,1.43,41990,18
APP-VM2JT,1213,Apple M1 Processor,M1 Integrated,0,16,SSD,256,13.3,1.24,109390,45
IBA-SWTW4,1214,Intel Atom Quad-Core,HD,0,2,SSD,32,11.6,1.08,11500,32
ASU-K6F7T,1215,Intel Core i7 (8th Gen),"Geforce GTX 1050 Ti GPU, 4 GB",4,16,SSD + HDD,1280,15.6,2.27,99990,3
ASU-QLUES,1216,AMD Quad-Core A8 APU,Radeon R5,0,4,HDD,1024,15.6,1.89,24999,33
A569503WIN9,1217,Intel Core i7 (8th Gen),"Geforce 940MX GPU, 4 GB",4,8,SSD + HDD,1280,15.6,1.88,92382,9
ACE-9AIF5,1218,AMD Quad-Core Ryzen 5,"Geforce GTX 1650 GPU, 4 GB",4,8,HDD,1024,15.6,2.28,54990,6
2Z332PA,1219,Intel Celeron Dual-Core,UHD 600,0,4,SSD,64,14.0,1.59,19219,28
ASU-3FPTB,1220,AMD Quad-Core Ryzen 5,Radeon,0,8,SSD,512,15.6,1.63,39990,4
81W100W9IN,195,AMD Dual-Core Athlon,Radeon,0,4,HDD,1024,15.6,1.8,21611,16
81UT00NMIN,8,AMD Dual-Core Ryzen 3,Radeon Vega 8,0,8,SSD,256,15.6,1.68,34292,7
21W93PA,1221,AMD Dual-Core Ryzen 3,Radeon,0,4,HDD,1024,15.6,1.7,23543,46
80XH01X8IN,1051,Intel Core i3 (6th Gen),HD 520,0,4,HDD,1024,15.6,1.64,22899,31
7MW55PA,1222,Intel Core i3 (7th Gen),HD 620,0,8,HDD,1024,15.6,1.94,37990,25
MSI-VUGO1,1223,Intel Core i7 (9th Gen),"Geforce GTX 1660 Ti GPU, 6 GB",6,16,SSD,512,15.6,2.23,60527,25
IBA-WHU01,1224,Intel Celeron Dual-Core,HD 500,0,4,SSD,32,14.0,1.42,11990,22
MSI-ICF81,1225,Intel Core i7 (10th Gen) Processor,"GeForce RTX 3050 GPU, 6 GB",6,16,SSD,1024,15.6,2.59,74990,26
ASU-ENF8N,1226,Intel Core i7 (8th Gen),"GeForce MX150 GPU, 2 GB",2,8,SSD + HDD,1280,14.0,1.48,81990,6
ASU-NVC4J,1227,Intel Core i7 (8th Gen),"GeForce MX150 GPU, 2 GB",2,8,SSD + HDD,1280,14.0,1.38,81990,18
APP-A7K40,1228,Intel Core i5 (8th Gen),UHD 617,0,8,SSD,128,13.3,1.34,94990,37
ASU-H35W0,1229,Intel Core i5 (10th Gen),UHD,0,8,HDD,1024,15.6,1.71,37990,19
ASU-B2NGI,1230,Intel Core i7 (8th Gen),"Geforce MX150 GPU, 2 GB",2,8,SSD + HDD,1280,14.0,1.62,59000,32
ACE-ZHC2T,1135,Intel Core i5 (9th Gen),"GeForce GTX 1660 Ti GPU, 6 GB",6,16,SSD + HDD,1280,15.6,2.14,79990,45
ASU-FCHQD,1231,Intel Core i3 (10th Gen),UHD 620,0,4,SSD,512,15.6,1.69,28051,42
