SKU_ID,ProductID,CPU,GPU,RAM,Storage,ScreenSize,Price,Stock,Weight
1028,805,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,15.6,48990,15,1.52
1029,806,Intel Core Ultra 9,"GeForce RTX 4080 GPU, 12 GB",32,2048 GB SSD Storage,18.0,349990,46,1.99
1030,807,Intel Core i5 (12th Gen),"GeForce RTX 4050 GPU, 6 GB",16,512 GB SSD Storage,15.6,81990,3,2.19
1031,696,Intel Core i5 (12th Gen),"GeForce RTX 2050 GPU, 4 GB",12,512 GB SSD Storage,15.6,60990,14,2.46
1032,808,Intel Core i5 (11th Gen),Integrated,8,512 GB SSD Storage,14.0,53799,47,1.93
1033,809,Intel Core i5 (12th Gen),"GeForce RTX 2050 GPU, 4 GB",16,512 GB SSD Storage,16.0,69990,20,1.38
1034,810,Intel Core i9 (13th Gen),"GeForce RTX 4070 GPU, 8 GB",16,1024 GB SSD Storage,17.3,159990,23,1.3
1035,811,Intel Core i7 (13th Gen),"GeForce RTX 4070 GPU, 8 GB",16,1024 GB SSD Storage,17.3,149990,16,2.19
1036,812,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 6 GB",16,512 GB SSD Storage,15.6,72990,12,1.52
1037,813,Intel Core Ultra 5,Arc,16,1024 GB SSD Storage,14.0,100990,42,2.29
1038,814,Intel Core i7 (12th Gen),"GeForce RTX 3050 GPU, 6 GB",16,512 GB SSD Storage,15.6,79990,1,1.85
1039,815,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,61990,33,1.72
1040,816,Intel Core Ultra 5,Iris Xe,16,512 GB SSD Storage,15.6,71990,39,1.35
1041,817,Intel Core i5 (13th Gen),"GeForce RTX 4050 GPU, 6 GB",16,1024 GB SSD Storage,15.6,83990,38,1.74
1042,818,Intel Core i5 (13th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,82990,7,1.81
1043,819,Intel Core i7 (13th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,79890,19,1.99
1044,820,Intel Core i5 (12th Gen),"GeForce RTX 2050 GPU, 4 GB",16,512 GB SSD Storage,15.6,70990,45,2.14
1045,821,Intel Core i7 (12th Gen),"GeForce RTX 2050 GPU, 4 GB",16,512 GB SSD Storage,15.6,80990,45,1.31
1046,822,Intel Core i5 (13th Gen),"GeForce RTX 2050 GPU, 4 GB",16,512 GB SSD Storage,15.6,76990,49,1.44
1047,823,Intel Core i7 (13th Gen),"GeForce RTX 2050 GPU, 4 GB",16,512 GB SSD Storage,15.6,81990,9,2.47
1048,824,Intel Core i7 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,86990,40,2.0
1049,825,Intel Core i7 (12th Gen),Iris Xe,16,1024 GB SSD Storage,15.6,85990,46,2.0
1050,826,AMD Octa-Core Ryzen 7,"GeForce RTX 4050 GPU, 6 GB",16,512 GB SSD Storage,15.6,100990,23,1.24
1051,827,Intel Core Ultra 5,Arc,16,512 GB SSD Storage,13.3,87270,7,2.35
1052,826,AMD Octa-Core Ryzen 7,"GeForce RTX 4060 GPU, 8 GB",16,1024 GB SSD Storage,15.6,111850,32,2.06
1053,828,Intel Core 5 (Series 1),,8,512 GB SSD Storage,15.6,64990,38,2.47
1054,829,Intel Core i7 (13th Gen),"GeForce RTX 4050 GPU, 6 GB",16,1024 GB SSD Storage,15.6,103990,3,1.76
1055,342,AMD Octa-Core Ryzen 7 Processor,Radeon,16,1024 GB SSD Storage,15.6,44990,38,1.8
1056,830,Intel Core i9 (14th Gen),"GeForce RTX 4070 GPU, 8 GB",16,1024 GB SSD Storage,16.0,199990,3,1.93
1057,831,Intel Core i7 (13th Gen),"GeForce RTX 4060 GPU, 8 GB",16,1024 GB SSD Storage,16.1,124990,41,1.48
1058,832,Intel Core Ultra 9,"GeForce RTX 4070 GPU, 8 GB",32,1024 GB SSD Storage,16.0,219990,24,2.38
1059,833,AMD Octa-Core Ryzen 9,"GeForce RTX 4070 GPU, 8 GB",16,1024 GB SSD Storage,15.6,142990,9,1.42
1060,834,AMD Hexa-Core Ryzen 5,Radeon,16,1024 GB SSD Storage,14.0,89990,38,1.37
1061,835,Intel Core i5 (13th Gen),UHD,16,512 GB SSD Storage,16.0,58990,43,2.05
1062,255,Intel Core i7 (13th Gen),"GeForce RTX 3050 GPU, 6 GB",16,512 GB SSD Storage,15.6,125890,35,2.03
1063,836,Intel Core i7 (12th Gen),Iris Xe,16,512 GB SSD Storage,14.0,91999,20,1.32
1064,364,AMD Octa-Core Ryzen 7,Radeon,16,512 GB SSD Storage,15.6,48480,7,1.28
1065,514,Intel Core i7 (13th Gen),Iris Xe,16,1024 GB SSD Storage,14.0,124890,29,1.37
1066,837,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,15.6,33990,36,2.06
1067,838,Intel Core Ultra 9,Arc,32,1024 GB SSD Storage,14.0,107990,34,1.5
1068,839,Intel Core i7 (14th Gen),"GeForce RTX 4060 GPU, 8 GB",16,1024 GB SSD Storage,16.0,159990,12,2.28
1069,840,Intel Core i9 (14th Gen),"GeForce RTX 4090 GPU, 16 GB",32,1024 GB SSD Storage,16.0,372490,34,2.37
1070,841,Intel Core i9 (14th Gen),"GeForce RTX 4090 GPU, 16 GB",32,2048 GB SSD Storage,17.0,399990,13,1.24
1071,842,Intel Core i7 (14th Gen),"GeForce RTX 4070 GPU, 8 GB",32,1024 GB SSD Storage,16.0,189990,18,2.02
1072,843,Intel Core i7 (12th Gen),Iris Xe,16,512 GB SSD Storage,15.6,59990,39,1.28
1073,844,AMD Hexa-Core Ryzen 5,Radeon 760M,16,512 GB SSD Storage,14.0,71990,41,1.81
1074,845,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,16.0,75990,20,2.14
1075,846,Intel Core Ultra 9,"GeForce RTX 4070 GPU, 8 GB",32,1024 GB SSD Storage,16.0,212990,37,1.97
1076,847,AMD Octa-Core Ryzen 7,Radeon,16,1024 GB SSD Storage,14.0,74490,40,2.11
1077,848,Intel Core Ultra 9,Arc,32,1024 GB SSD Storage,14.0,239990,39,1.38
1078,849,Intel Core i5 (11th Gen),"GeForce RTX 2050 GPU, 4 GB",8,512 GB SSD Storage,17.0,52890,41,2.19
1079,850,Intel Core i3 (13th Gen),UHD,8,512 GB SSD Storage,15.6,39500,38,1.32
1080,851,Intel Core Ultra 5,Arc,16,1024 GB SSD Storage,14.0,79243,16,1.24
1081,846,Intel Core Ultra 9,"GeForce RTX 4070 GPU, 8 GB",16,1024 GB SSD Storage,16.0,191990,4,1.8
1082,852,Intel Core Ultra 5,Arc,16,512 GB SSD Storage,14.0,84990,34,1.77
1083,853,Intel Core i7 (14th Gen),"GeForce RTX 4050 GPU, 6 GB",16,1024 GB SSD Storage,16.0,132999,17,1.39
1084,475,Intel Core i5 (12th Gen),Iris Xe,8,512 GB SSD Storage,14.0,43490,20,1.83
1085,255,Intel Core i5 (13th Gen),"GeForce RTX 3050 GPU, 6 GB",16,512 GB SSD Storage,15.6,78990,2,1.39
1086,854,Intel Core i7 (13th Gen),Iris Xe,16,512 GB SSD Storage,14.0,96990,12,1.85
1087,855,AMD Octa-Core Ryzen 7,"GeForce RTX 4060 GPU, 8 GB",16,1024 GB SSD Storage,15.6,99990,30,1.79
1088,856,AMD Hexa-Core Ryzen 5,"GeForce RTX 4050 GPU, 6 GB",16,512 GB SSD Storage,15.6,77990,41,1.34
1089,857,AMD Hexa-Core Ryzen 5,"GeForce RTX 2050 GPU, 4 GB",16,512 GB SSD Storage,15.6,59990,50,1.83
1090,858,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,71990,15,1.6
1091,475,Intel Core i5 (12th Gen),Iris Xe,8,512 GB SSD Storage,14.0,55490,21,1.88
1092,859,Intel Core i7 (14th Gen),"GeForce RTX 4060 GPU, 8 ",16,1024 GB SSD Storage,16.0,154990,20,1.5
1093,860,AMD Octa-Core Ryzen 7,"GeForce RTX 4050 GPU, 6 GB",16,1024 GB SSD Storage,15.6,87990,47,2.08
1094,861,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,14.0,77990,4,1.44
1095,862,Intel Pentium Gold,UHD,8,512 GB SSD Storage,15.6,27990,33,1.3
1096,863,Intel Core i9 (14th Gen),"GeForce RTX 4060 GPU, 8 GB",16,1024 GB SSD Storage,16.0,174990,29,1.94
1097,853,Intel Core i7 (14th Gen),"GeForce RTX 4080 GPU, 8 GB",16,1024 GB SSD Storage,16.0,157999,45,1.87
1098,864,Intel Core i7 (13th Gen),"GeForce RTX 4060 GPU, 8 GB",16,1024 GB SSD Storage,16.0,169978,9,2.35
1099,865,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,15.6,36990,6,1.88
1100,859,Intel Core i9 (14th Gen),"GeForce RTX 4070 GPU, 8 GB",32,1024 GB SSD Storage,16.0,198490,5,1.63
1101,853,Intel Core i9 (14th Gen),"GeForce RTX 4070 GPU, 8 GB",16,1024 GB SSD Storage,16.0,179999,22,2.24
1102,342,AMD Octa-Core Ryzen 7,Radeon,16,512 GB SSD Storage,15.6,44999,48,1.94
1103,866,Intel Core i5 (13th Gen),UHD,8,512 GB SSD Storage,16.0,56490,20,1.45
1104,867,Intel Core Ultra 5,Arc,16,1024 GB SSD Storage,14.0,179990,15,2.18
1105,866,Intel Core i5 (13th Gen),UHD,16,512 GB SSD Storage,16.0,58990,28,1.21
1106,868,Intel Core i5 (13th Gen),UHD,16,512 GB SSD Storage,14.0,56490,36,2.38
1107,843,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,15.6,36499,8,1.8
1108,869,Intel Core i9 (14th Gen),"GeForce RTX 4070 GPU, 8 GB",64,2048 GB SSD Storage,17.0,319990,12,1.21
1109,59,Intel Core i7 (14th Gen),"GeForce RTX 4060 GPU, 8 GB",16,1024 GB SSD Storage,16.0,144990,30,1.54
1110,870,Intel Core Ultra 7,Arc,16,1024 GB SSD Storage,14.0,94990,18,2.04
1111,871,Intel Core Ultra 7,Arc,32,1024 GB SSD Storage,14.0,105799,46,1.68
1112,872,Intel Core 5 (Series 1),Integrated,16,512 GB SSD Storage,15.6,79990,46,1.82
1113,873,Intel Core Ultra 7,Integrated,16,1024 GB SSD Storage,13.3,152990,9,1.39
1114,874,Intel Core Ultra 9,"GeForce RTX 4060 GPU, 8 GB",32,1024 GB SSD Storage,16.1,189990,27,1.93
1115,59,Intel Core i7 (14th Gen),"GeForce RTX 4070 GPU, 8 GB",16,1024 GB SSD Storage,16.0,167990,50,2.17
1116,875,AMD Hexa-Core Ryzen 5 Processor,Radeon,16,512 GB SSD Storage,15.6,41990,16,2.47
1117,876,Intel Core i9 (14th Gen) Processor,"GeForce RTX 4080 GPU, 12 GB",32,2048 GB SSD Storage,17.0,285990,22,1.65
1118,877,Intel Core 5 (Series 1),,16,512 GB SSD Storage,15.6,72990,31,2.36
1119,878,Intel Core i5 (13th Gen),UHD,8,512 GB SSD Storage,14.0,54490,40,1.74
1120,879,Intel Core i7 (13th Gen),UHD,16,512 GB SSD Storage,14.0,109990,41,1.98
1121,879,Intel Core i7 (13th Gen),"RTX A500 GPU, 4 GB",16,512 GB SSD Storage,14.0,125999,35,1.43
1122,880,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,15.6,41500,18,1.42
1123,881,Intel Core Ultra 7,Integrated Arc,16,1024 GB SSD Storage,16.0,119990,37,2.09
1124,474,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,15.6,31999,4,1.56
1125,882,Intel Core i3 (13th Gen) Processor,UHD,8,256 GB SSD Storage,15.6,42990,16,2.33
1126,883,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,15.6,78490,18,1.36
1127,255,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 6 GB",16,512 GB SSD Storage,15.6,70990,18,2.34
1128,884,AMD Octa-Core Ryzen 7,Radeon 680M,16,1024 GB SSD Storage,14.0,94190,37,1.24
1129,885,Intel Core i7 (13th Gen),Iris Xe,16,1024 GB SSD Storage,15.6,75000,31,2.18
1130,886,Intel Core Ultra 7,Integrated,32,1024 GB SSD Storage,13.3,170990,20,1.87
1131,283,Intel Core i5 (12th Gen),"GeForce RTX 2050 GPU, 4 GB",16,512 GB SSD Storage,15.6,63990,19,2.04
1132,887,Intel Core Ultra 7,Integrated,32,1024 GB SSD Storage,13.3,172990,25,1.89
1133,888,AMD Octa-Core Ryzen 7,Radeon,16,512 GB SSD Storage,15.6,67999,24,2.16
1134,889,Intel Core Ultra 7,Integrated,16,1024 GB SSD Storage,13.3,158990,1,1.5
1135,890,Intel Core 5 (Series 1),Graphics,16,512 GB SSD Storage,15.6,108990,27,1.9
1136,891,Intel Core i5 (12th Gen),Iris Xe,8,512 GB SSD Storage,14.0,71799,23,1.54
1137,892,Intel Core Ultra 5,Arc,16,512 GB SSD Storage,14.0,131990,20,1.64
1138,893,AMD Octa-Core Ryzen 7 Processor,"GeForce RTX 4050 GPU, 6 GB",8,512 GB SSD Storage,16.0,94990,25,2.09
1139,894,Intel Core i3 (13th Gen) Processor,UHD,8,512 GB SSD Storage,15.6,37990,33,2.34
1140,66,Intel Core i3 (12th Gen) Processor,UHD,8,512 GB SSD Storage,15.6,32489,46,2.32
1141,895,AMD Octa-Core Ryzen 7,Radeon,16,512 GB SSD Storage,15.6,50990,40,2.38
1142,896,Intel Celeron Dual-Core,UHD 600,8,512 GB SSD Storage,15.6,25999,1,2.13
1143,897,Intel Core Ultra 5,Arc,16,512 GB SSD Storage,16.0,109990,37,2.1
1144,898,AMD Hexa-Core Ryzen 5,Radeon,16,512 GB SSD Storage,15.6,56463,35,1.51
1145,899,Intel Core i3 (13th Gen),Iris Xe,8,1024 GB SSD Storage,14.0,64999,48,1.21
1146,900,Intel Core i5 (11th Gen),UHD,8,1024 GB SSD Storage,13.3,99000,19,2.34
1147,901,Intel Core Ultra 7,Arc,32,1024 GB SSD Storage,16.0,195990,30,1.63
1148,902,Intel Core i7 (12th Gen),"GeForce RTX 2050 GPU, 4 GB",16,1024 GB SSD Storage,14.0,76999,39,2.03
1149,903,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,16.0,68900,22,2.28
1150,904,Intel Core i9 (13th Gen),"GeForce RTX 4090 GPU, 16 GB",32,2048 GB SSD Storage,16.0,449990,37,1.89
1151,69,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,15.6,35490,31,1.78
1152,905,Intel Core Ultra 7,"GeForce RTX 4070 GPU, 8 GB",16,1024 GB SSD Storage,16.0,189990,25,1.76
1153,906,Intel Core i9 (14th Gen),"GeForce RTX 4090 GPU, 16 GB",32,2048 GB SSD Storage,18.0,346935,13,2.13
1154,907,Intel Core i5 (12th Gen),"GeForce RTX 4050 GPU, 6 GB",16,512 GB SSD Storage,16.0,79800,16,1.42
1155,908,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,13.3,64990,27,1.82
1156,909,Intel Core i7 (13th Gen),"GeForce RTX 3050 GPU, 6 GB",16,1024 GB SSD Storage,15.6,102890,28,1.4
1157,910,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,15.6,58900,6,1.68
1158,911,AMD Octa-Core Ryzen 7,"GeForce RTX 4050 GPU, 6 GB",16,1024 GB SSD Storage,16.1,117599,35,2.29
1159,912,AMD Octa-Core Ryzen 7,"GeForce RTX 4050 GPU, 6 GB",16,1024 GB SSD Storage,15.6,94990,49,1.45
1160,103,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,15.6,48990,12,2.23
1161,913,Intel Core i7 (13th Gen),"GeForce RTX 4070 GPU, 8 GB",32,2048 GB SSD Storage,16.0,234990,12,1.72
1162,914,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,51750,50,2.17
1163,899,Intel Core i5 (13th Gen),Iris Xe,8,512 GB SSD Storage,14.0,80390,32,1.55
1164,915,Intel Core i7 (13th Gen),Iris Xe,16,1024 GB SSD Storage,14.0,97800,1,2.28
1165,916,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,14.0,96900,20,2.26
1166,917,Intel Core i5 (12th Gen),"GeForce RTX 4050 GPU, 6 GB",16,512 GB SSD Storage,16.0,75000,37,1.78
1167,916,Intel Core i7 (12th Gen),Integrated,16,1024 GB SSD Storage,14.0,125700,49,2.35
1168,918,AMD Quad-Core Ryzen 5,Radeon,16,512 GB SSD Storage,14.0,42990,5,2.39
1169,919,AMD Quad-Core Ryzen 3,Radeon 610M,8,512 GB SSD Storage,15.6,34100,4,2.39
1170,920,Intel Core i5 (12th Gen),"GeForce RTX 2050 GPU, 4 GB",16,512 GB SSD Storage,14.0,79990,38,1.74
1171,921,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,16.0,88990,16,1.93
1172,922,Intel Core i5 (12th Gen),Iris Xe,8,512 GB SSD Storage,15.6,47799,4,1.23
1173,529,Intel Core i7 (11th Gen),Iris Xe,8,512 GB SSD Storage,14.0,97499,43,1.69
1174,923,Intel Core i5 (13th Gen),"GeForce RTX 2050 GPU, 4 GB",16,512 GB SSD Storage,15.6,56990,46,1.39
1175,924,Intel Core i7 (13th Gen),"GeForce RTX 4050 GPU, 6 GB",16,1024 GB SSD Storage,16.0,149990,25,2.24
1176,925,Intel Core i5 (13th Gen),Integrated,16,512 GB SSD Storage,14.0,76900,44,1.86
1177,926,AMD Hexa-Core Ryzen 5,Radeon,16,512 GB SSD Storage,14.0,69190,16,1.79
1178,927,Intel Celeron Dual-Core,UHD,8,512 GB SSD Storage,14.0,27990,23,1.7
1179,928,Intel Core i5 (12th Gen),Iris Xe,8,512 GB SSD Storage,14.0,54999,42,2.22
1180,929,Intel Core i7 (11th Gen) Processor,Integrated,16,512 GB SSD Storage,14.0,85990,32,2.45
1181,930,Intel Core i7 (13th Gen),"GeForce RTX 4060 GPU, 8 GB",32,1024 GB SSD Storage,16.1,219990,32,2.14
1182,593,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,14.0,49999,6,1.89
1183,114,Intel Core i3 (13th Gen),UHD,8,512 GB SSD Storage,15.6,44190,6,1.85
1184,931,Intel Core i5 (13th Gen),"GeForce RTX 4050 GPU, 6 GB",16,512 GB SSD Storage,16.0,84990,20,2.47
1185,932,AMD Octa-Core Ryzen 7,"GeForce RTX 4060 GPU, 8 GB",16,512 GB SSD Storage,16.1,111990,24,1.37
1186,141,Intel Core i5 (12th Gen),UHD,16,512 GB SSD Storage,16.0,61990,18,1.62
1187,933,Intel Core i5 (13th Gen),Iris Xe,16,512 GB SSD Storage,14.0,59400,18,2.4
1188,934,Intel Core i5 (11th Gen) Processor,Iris Xe,8,512 GB SSD Storage,14.0,42990,8,2.31
1189,935,Intel Core i9 (13th Gen),"GeForce RTX 4060 GPU, 8 GB",16,1024 GB SSD Storage,16.0,171000,7,1.54
1190,936,AMD Quad-Core Ryzen 3,Radeon,8,512 GB SSD Storage,15.6,43890,29,1.62
1191,937,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 GB",16,1024 GB SSD Storage,15.6,65990,28,1.21
1192,141,Intel Core i5 (13th Gen),UHD,16,512 GB SSD Storage,14.0,68990,7,2.22
1193,938,Intel Core i7 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",16,1024 GB SSD Storage,16.0,82990,3,1.55
1194,939,Intel Core i5 (12th Gen),"GeForce RTX 4060 GPU, 8 GB",8,512 GB SSD Storage,15.6,79990,43,1.6
1195,940,AMD Quad-Core Ryzen 5,Radeon 610M,8,512 GB SSD Storage,15.6,44800,29,2.02
1196,69,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,15.6,38490,9,2.37
1197,941,Intel Core i5 (12th Gen),"GeForce RTX 4050 GPU, 6 GB",8,512 GB SSD Storage,15.6,65990,45,2.06
1198,380,AMD Hexa-Core Ryzen 5,Radeon,16,512 GB SSD Storage,14.0,56389,38,1.27
1199,196,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,79990,49,2.35
1200,685,Intel Core i3 (13th Gen),Integrated,8,512 GB SSD Storage,14.0,58990,3,1.95
1201,942,Intel Core i7 (13th Gen),"GeForce RTX 4060 GPU, 8 GB",16,1024 GB SSD Storage,16.1,122990,42,1.99
1202,943,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,16.0,64990,10,1.87
1203,944,Intel Core i7 (12th Gen),"GeForce RTX 4050 GPU, 8 GB",16,512 GB SSD Storage,16.0,126054,43,1.68
1204,945,Intel Core i9 (13th Gen),"GeForce RTX 4050 GPU, 6 GB",16,1024 GB SSD Storage,16.0,169990,14,1.98
1205,928,Intel Core i3 (12th Gen),Iris Xe,8,512 GB SSD Storage,14.0,39499,45,1.95
1206,517,Intel Core i3 (13th Gen),UHD,8,256 GB SSD Storage,15.6,43000,28,1.67
1207,946,Intel Core i5 (13th Gen),Iris Xe,16,512 GB SSD Storage,14.0,98999,9,1.84
1208,947,Intel Core i5 (12th Gen),Iris Xe,8,512 GB SSD Storage,13.3,74990,30,1.77
1209,948,Intel Core i5 (13th Gen),"GeForce RTX 2050 GPU, 4 GB",16,512 GB SSD Storage,14.0,77990,3,1.64
1210,39,Intel Core i3 (12th Gen) Processor,UHD,8,256 GB SSD Storage,15.6,33699,44,1.28
1211,928,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,14.0,77960,10,1.76
1212,737,AMD Octa-Core Ryzen 7,Radeon,8,512 GB SSD Storage,14.0,47290,35,1.97
1213,949,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,15.6,38900,41,2.04
1214,950,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,72990,43,1.47
1215,951,Intel Core i7 (13th Gen),"GeForce RTX 4070 GPU, 8 GB",16,2048 GB SSD Storage,17.3,279990,29,2.35
1216,952,Intel Core i5 (13th Gen),Iris Xe,16,1024 GB SSD Storage,15.6,70990,26,1.99
1217,953,Intel Core i9 (13th Gen),"GeForce RTX 4050 GPU, 6 GB",32,1024 GB SSD Storage,14.5,278990,15,2.08
1218,954,Intel Core i7 (13th Gen),Iris Xe,16,1024 GB SSD Storage,14.0,119990,31,2.07
1219,955,Intel Core i7 (13th Gen),UHD,16,1024 GB SSD Storage,16.0,147199,35,2.05
1220,956,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 Ti GPU, 4 GB",16,1024 GB SSD Storage,15.6,107500,28,1.83
1221,957,Intel Core i9 (13th Gen),Iris Xe,16,1024 GB SSD Storage,15.6,109990,13,2.09
1222,958,Intel Core i7 (13th Gen),Iris Xe,16,1024 GB SSD Storage,13.4,142990,39,1.62
1223,959,Intel Core i7 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,132990,20,2.38
1224,960,Intel Core i7 (13th Gen),"Arc A370M GPU, 4 GB",32,1024 GB SSD Storage,16.0,179100,17,2.44
1225,961,Intel Core i7 (11th Gen),"GeForce RTX 3050 Ti GPU, 4 GB",16,1024 GB SSD Storage,16.1,89507,13,1.63
1226,962,Intel Core i3 (12th Gen),Integrated,8,512 GB SSD Storage,15.6,42990,24,1.77
1227,963,Intel Core i9 (13th Gen) Processor,GeForce RTX 4070,32,1024 GB SSD Storage,16.0,281990,10,1.34
1228,964,Intel Core i5 (13th Gen),Iris Xe,16,512 GB SSD Storage,14.0,112990,39,1.87
1229,965,AMD Octa-Core Ryzen 7,Radeon,16,512 GB SSD Storage,14.0,99990,18,2.09
1230,966,Intel Core i5 (12th Gen),Iris Xe,8,512 GB SSD Storage,15.6,62899,40,1.44
1231,427,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,14.0,61900,35,1.2
1232,759,Intel Core i5 (12th Gen),Integrated,8,512 GB SSD Storage,15.6,60070,22,1.34
1233,967,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,13.3,75990,34,1.69
1234,968,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,15.6,51499,29,1.25
1235,759,Intel Core i5 (12th Gen),Integrated,16,512 GB SSD Storage,15.6,63090,49,1.33
1236,863,Intel Core i9 (12th Gen),"GeForce RTX 3080 Ti GPU, 16 GB",32,1024 GB SSD Storage,16.0,503890,10,1.76
1237,14,Intel Core i3 (12th Gen),Integrated,8,512 GB SSD Storage,14.0,46850,27,1.73
1238,969,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,14.0,81300,13,1.67
1239,970,Intel Core i3 (11th Gen),UHD,8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,44990,2,1.92
1240,971,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,64990,3,2.34
1241,599,Intel Core i7 (11th Gen),"GeForce MX450 GPU, 2 GB",16,512 GB SSD Storage,14.0,87699,30,1.39
1242,972,AMD Octa-Core Ryzen 7,Radeon,8,512 GB SSD Storage,14.0,85999,34,1.3
1243,973,Intel Core i7 (12th Gen),Iris Xe,16,512 GB SSD Storage,13.3,165990,35,2.35
1244,974,AMD Octa-Core Ryzen 7,Radeon,16,1024 GB SSD Storage,16.0,124999,9,2.43
1245,968,AMD Hexa-Core Ryzen 5,Radeon,16,512 GB SSD Storage,15.6,55530,37,1.45
1246,975,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,15.6,83990,35,1.26
1247,569,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,16.0,36999,14,1.55
1248,976,Intel Core i7 (11th Gen),Iris Xe,16,1024 GB SSD Storage,14.0,199999,2,2.49
1249,977,Intel Core i3 (10th Gen),HD 520,8,NO SSD + 1024 GB HDD Storage,14.0,35999,7,2.08
1250,978,Intel Core i7 (12th Gen),"GeForce RTX 3070 Ti GPU, 8 GB",16,1024 GB SSD Storage,16.1,205900,35,1.59
1251,979,AMD Dual-Core Athlon,Radeon,4,NO SSD + 1024 GB HDD Storage,14.0,22990,17,1.32
1252,980,Intel Core i7 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,104990,32,1.77
1253,969,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,14.0,52250,11,1.27
1254,981,Intel Core i7 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",16,1024 GB SSD Storage,16.0,173617,17,2.47
1255,982,Intel Core i9 (11th Gen),"T1200 GPU, 4 GB",32,1024 GB SSD Storage,15.6,221499,44,1.94
1256,983,Intel Core i7 (11th Gen),"GeForce RTX 3060 GPU, 6 GB",16,1024 GB SSD Storage,17.3,165990,26,1.7
1257,984,Intel Core i7 (10th Gen),"GeForce RTX 2080 GPU, 8 GB",32,1024 GB SSD Storage,17.3,199990,47,1.67
1258,985,AMD Octa-Core Ryzen 9,"GeForce RTX 3070 Ti GPU, 8 ",16,1024 GB SSD Storage,15.6,134990,20,1.42
1259,986,AMD Hexa-Core Ryzen 5 Processor,Radeon,8,512 GB SSD Storage,14.0,55479,37,1.63
1260,987,Intel Core i7 (10th Gen),"GeForce RTX 2080 GPU, 8 GB",32,1024 GB SSD Storage,15.6,195000,18,2.12
1261,988,AMD Octa-Core Ryzen 9,"GeForce GTX 1650 GPU, 4 GB",32,1 GB SSD Storage,13.4,128900,30,1.41
