SKU_ID,ProductID,CPU,GPU,RAM,Storage,ScreenSize,Weight,Price,Stock
82KB00JEIH,554,Intel Core i3 (11th Gen),UHD,4,NO SSD + 1024 GB HDD Storage,15.0,1.67,33500,8
D569932WIN9,1005,Intel Core i7 (11th Gen),"GeForce RTX 3060 GPU, 6 GB",16,1024 GB SSD Storage,15.6,2.04,246990,34
82KAA01SIH,1006,Intel Core i3 (11th Gen),UHD,4,256 GB SSD Storage,15.0,1.64,34990,39
20VYS0U600,1007,Intel Core i7 (11th Gen) Processor,"Quadro T50 GPU, 4 GB",16,512 GB SSD Storage,14.0,1.44,86999,16
82KBA001IH,190,Intel Core i3 (11th Gen),UHD,4,256 GB SSD Storage,15.6,1.6,32990,6
ASU-J1HQ,1008,AMD Octa-Core Ryzen 7,"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.41,78990,15
ASU-S28F,1009,AMD Octa-Core Ryzen 7,"GeForce GTX 1650 GPU, 4 GB",8,1024 GB SSD Storage,14.0,2.32,89990,20
20YES00000,427,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,14.0,1.5,88000,13
ASU-F4HP,1010,AMD Octa-Core Ryzen 7,"GeForce GTX 1650 GPU, 4 GB",8,1024 GB SSD Storage,14.0,1.85,72990,33
D560020WIN9S,1011,Intel Core i5 (10th Gen),UHD,8,512 GB SSD Storage,13.3,1.38,92999,14
82C500XQIH,190,Intel Core i3 (10th Gen),UHD,4,NO SSD + 1024 GB HDD Storage,15.6,1.83,34999,21
20S0S30T00,599,Intel Core i5 (10th Gen),UHD,16,512 GB SSD Storage,14.0,1.36,155411,11
ASU-8IPH,1012,AMD Hexa-Core Ryzen 5,Radeon,8,1024 GB SSD Storage,14.1,1.33,66990,44
81WA00K1IN,2,Intel Core i3 (10th Gen),UHD,8,256 GB SSD Storage,14.0,1.4,34990,26
ASU-OFIC,1013,AMD Octa-Core Ryzen 9,"GeForce GTX 1650 GPU, 4 GB",32,1024 GB SSD Storage,13.4,1.6,149990,28
7K8N8PA,1014,Intel Core i5 (11th Gen),"GeForce GTX 1650 GPU, 4 GB",16,512 GB SSD Storage,16.1,2.68,60800,31
ASU-QP23,1015,Intel Core i5 (13th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.67,58990,35
82U90080IN,1016,Intel Core i7 (12th Gen),Iris Xe,16,1024 GB SSD Storage,13.3,1.18,119990,21
MSI-PLBF,1017,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.03,74999,7
4Q1T0PA,587,AMD Hexa-Core Ryzen 5,Integrated,8,512 GB SSD Storage,13.3,1.18,107000,26
ASU-6D3B,1018,Intel Core i5 (13th Gen),"GeForce RTX 4050 GPU, 6 GB",16,1024 GB SSD Storage,14.5,1.81,242990,17
82C500RRIH,190,Intel Core i5 (10th Gen),UHD,4,256 GB SSD Storage,15.6,1.65,39990,16
9Q962PA,1019,Intel Core i5 (13th Gen),"GeForce RTX 3050 GPU, 6 GB",16,512 GB SSD Storage,15.6,2.74,76900,29
ASU-GZDZ,1020,AMD Octa-Core Ryzen 9,"Radeon RX 6700S GPU, 8 GB",16,1024 GB SSD Storage,14.0,1.35,173885,45
FUJ-DQE9,1021,Intel Core i7 (13th Gen),Iris Xe,16,512 GB SSD Storage,13.3,1.25,68990,42
MSI-1DL7,1022,Intel Core i7 (12th Gen),"GeForce RTX 4050 GPU, 6 GB",16,512 GB SSD Storage,15.6,2.73,82990,2
82KAA04QIH,1023,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,14.0,1.37,45490,15
MSI-HZRE,1024,Intel Core i7 (10th Gen),"GeForce MX330 GPU, 2 GB",16,512 GB SSD Storage,14.0,1.56,74890,5
82KBA022IH,190,Intel Core i3 (11th Gen) Processor,Integrated,4,512 GB SSD Storage,15.6,1.94,34998,16
8C4R9PA,1025,Intel Core i7 (13th Gen),Iris Xe,16,1024 GB SSD Storage,15.6,1.62,109490,20
D560054WIN9S,1026,Intel Core i7 (11th Gen),"GeForce RTX 3050 Ti GPU, 4 GB",16,512 GB SSD Storage,15.6,2.41,129990,26
ASU-XRKW,1027,Intel Core i5 (13th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.61,58990,32
689U3PA,593,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,14.0,1.38,44599,1
6J8T1PA,891,Intel Core i7 (12th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.4,104399,46
ASU-76PB,1028,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",16,1024 GB SSD Storage,15.6,2.48,92500,9
D552265WIN9S,997,AMD Octa-Core Ryzen 7,Radeon,16,512 GB SSD Storage,16.0,2.24,76000,48
D560074WIN9S,1029,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,13.4,1.21,163690,15
D560061WIN9S,1026,Intel Core i7 (11th Gen),"RTX 3050 Ti GPU, 4 GB",16,512 GB SSD Storage,15.6,2.5,232290,29
ASU-5A5C,1030,Intel Core i7 (11th Gen),"GeForce RTX 3060 GPU, 6 GB",16,1024 GB SSD Storage,15.6,2.61,234990,2
20TRS04Q00,1031,Intel Core i7 (10th Gen),"GeForce P620 GPU, 4 GB",16,1024 GB SSD Storage,15.6,1.85,154000,19
82LU008TIN,1032,Intel Core i7 (12th Gen),Iris Xe,16,1024 GB SSD Storage,14.0,1.38,133329,29
ASU-N7AW,1033,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 Ti GPU, 4 GB",16,1024 GB SSD Storage,15.6,2.63,108000,1
D560905WIN9S,596,Intel Core i5 (12th Gen),Integrated,8,512 GB SSD Storage,16.0,1.9,68990,8
82KA00G8IH,475,Intel Core i3 (11th Gen),UHD,8,256 GB SSD Storage,14.0,1.53,34990,43
81HQ00ETIH,1034,Intel Core i5 (7th Gen),HD 620,4,NO SSD + 1024 GB HDD Storage,14.0,1.41,39990,25
A560023WIN9,1035,Intel Core i7 (8th Gen),UHD 620,16,512 GB SSD Storage,13.3,1.35,93990,3
QZI-00023,586,Intel Core i5 (12th Gen),Integrated,8,256 GB SSD Storage,13.5,1.17,95046,42
ASU-42AD,1036,Intel Core i7 (10th Gen),"GeForce MX250 GPU, 2 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.66,78990,49
ASU-0SIK,1037,AMD Octa-Core Ryzen 7,Radeon,16,512 GB SSD Storage,15.6,1.83,53990,2
RBY-00023,586,Intel Core i7 (12th Gen),Iris Xe,8,256 GB SSD Storage,15.0,1.66,134990,20
BTS-ICC-D585051WIN8,156,Intel Core i3 (11th Gen),UHD,8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.73,39990,2
ASU-9J1C,1038,AMD Hexa-Core Ryzen 5,Radeon,16,512 GB SSD Storage,15.6,1.68,62990,18
6H5W2PA,1039,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,16.1,3.0,85310,7
21D8S00V00,1040,Intel Core i7 (12th Gen),"Quadro T1200 GPU, 4 GB",32,1024 GB SSD Storage,15.6,1.82,189900,34
82H803GUIN,1041,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,15.6,1.65,37990,35
D560069WIN9S,1042,Intel Core i9 (12th Gen),"GeForce RTX 3060 GPU, 6 GB",32,1024 GB SSD Storage,17.0,3.78,331390,33
8QC-00021,1043,Intel Core i5 (11th Gen),Iris Xe,8,128 GB SSD Storage,12.4,1.35,73999,40
ASU-XO1I,1044,AMD Octa-Core Ryzen 7,"Radeon RX 6700S GPU, 8 GB",16,1024 GB SSD Storage,14.0,1.55,151990,12
82FJ00ABIH,252,AMD Dual-Core Athlon,Radeon,4,NO SSD + 1024 GB HDD Storage,14.0,1.59,22283,46
ASU-V9V0,1045,Intel Pentium Quad-Core,UHD 605,4,NO SSD + 1024 GB HDD Storage,15.6,1.86,30790,10
8QF-00046,1043,Intel Core i5 (11th Gen),Iris Xe,8,256 GB SSD Storage,12.4,1.33,80999,50
GIG-3994,1046,Intel Core i7 (12th Gen),"GeForce RTX 3070 Ti GPU, 8 GB",16,1024 GB SSD Storage,15.6,2.71,225337,49
82KAA08BIH,459,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,14.0,1.36,34990,26
22A67PA,1047,Intel Core i3 (10th Gen),UHD,4,512 GB SSD Storage,15.6,1.7,28971,32
D560804WIN9W,415,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.42,73890,7
APP-GW7Y,1048,Intel Core i5 (8th Gen),UHD 617,8,128 GB SSD Storage,13.3,1.3,106990,35
ASU-NRMY,1049,Intel Core i7 (8th Gen),"GeForce MX250 GPU, 2 GB",8,512 GB SSD Storage,15.6,1.8,65990,5
ASU-0N94,1050,AMD Hexa-Core Ryzen 5,Radeon,16,512 GB SSD Storage,15.6,1.95,51890,9
80XV00LPIN,1051,AMD Dual-Core A6 APU,Radeon R5,4,NO SSD + 1024 GB HDD Storage,15.6,1.85,20990,3
ASU-7STI,1052,Intel Core i5 (8th Gen),"Geforce MX250 GPU, 2 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.9,58990,7
80YL00R6IN,1053,Intel Core i5 (7th Gen),"GeForce GT 940MX GPU, 4 GB",8,NO SSD + 2048 GB HDD Storage,15.6,1.92,63362,45
APP-ZXLO,1054,Intel Core i5 (8th Gen),UHD 617,8,128 GB SSD Storage,13.3,1.19,89990,8
APP-VMIJ,1055,Intel Core i5 (8th Gen),UHD 617,8,128 GB SSD Storage,13.3,1.44,71000,13
B560105WIN9,1056,Intel Core i7 (8th Gen),"Geforce GTX 1050Ti GPU, 4 GB",8,128 GB SSD Storage + 1024 GB HDD Storage,15.6,2.47,88990,23
APP-OG90,1057,Intel Core i5 (8th Gen),UHD 617,8,128 GB SSD Storage,13.3,1.17,108990,47
APP-8AS6,1058,1.6 Ghz Processor,UHD 617,8,128 GB SSD Storage,13.3,1.21,106990,10
3W218PA,1059,AMD Octa-Core Ryzen 7 Processor,"GeForce RTX 3060 GPU, 6 GB",16,1024 GB SSD Storage,15.6,2.16,106990,10
231T1PA,1060,Intel Core i5 (10th Gen),UHD,8,512 GB SSD Storage,14.0,1.53,45071,30
81DE033XIN,1061,Intel Core i5 (8th Gen),"Geforce MX150 GPU, 4 GB",8,NO SSD + 1024 GB HDD Storage,15.6,1.66,44990,4
MSI-TT4V,1062,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,14.0,1.5,46990,33
D560374WIN9PE,1063,Intel Core i7 (11th Gen) Processor,"GeForce MX350 GPU, 2 GB",8,512 GB SSD Storage,14.0,1.6,77850,41
231T2PA,1064,Intel Core i7 (10th Gen),UHD,8,512 GB SSD Storage,14.0,1.4,74990,44
511C6PA,1065,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,14.0,1.62,43490,49
4TS97PA,1066,Intel Core i3 (7th Gen),HD 620,4,NO SSD + 1024 GB HDD Storage,15.6,1.84,35190,32
MSI-18U0,1067,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.23,70990,13
A553502WIN9,1068,Intel Core i3 (6th Gen),HD 520,4,NO SSD + 1024 GB HDD Storage,15.6,1.94,28990,48
533T7PA,1069,Intel Core i3 (11th Gen),UHD,8,256 GB SSD Storage,14.0,1.32,48490,26
1ZU02PA,1070,Intel Core i7 (7th Gen),"GeForce GTX 1050 Ti  GPU, 4 GB",8,128 GB SSD Storage + 1024 GB HDD Storage,15.6,2.29,103245,6
A562102SIN9,1071,Intel Core i7 (7th Gen),"GeForce GTX 1050Ti GPU, 4 GB",8,NO SSD + 1024 GB HDD Storage,15.6,2.58,86000,36
ASU-E1HK,1072,Intel Core i5 (10th Gen),"GeForce MX250 GPU, 2 GB",8,512 GB SSD Storage,14.0,1.5,92064,15
ACE-2XGR,1073,Intel Core i7 (7th Gen),"Geforce GTX 1060 GPU, 6 GB",16,1024 GB SSD Storage,15.6,2.4,99990,10
ACE-EF8K,1074,Intel Core i5 (10th Gen),"Geforce GTX 1650 Ti GPU, 4 GB",8,512 GB SSD Storage,15.6,2.3,74990,46
ACE-JG4E,1075,AMD Quad-Core Ryzen 5,Radeon Vega 8,8,512 GB SSD Storage,15.6,1.74,37999,36
ASU-6LRW,1076,Intel Core i5 (10th Gen),UHD,8,512 GB SSD Storage,15.6,1.73,80485,15
552W3PA,1077,AMD Octa-Core Ryzen 7,"Geforce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.34,64890,4
18J95PA,1078,Intel Core i7 (10th Gen),"Geforce GTX 1650 Ti GPU, 6 GB",16,256 GB SSD Storage + 1024 GB HDD Storage,16.1,2.61,109990,45
ACE-BQ1N,1079,Intel Core i3 (6th Gen),HD 520,4,NO SSD + 1024 GB HDD Storage,15.6,1.82,24490,19
81FV005VIN,1080,Intel Core i5 (8th Gen),"GeForce GTX 1050 GPU, 4 GB",8,NO SSD + 1024 GB HDD Storage,15.6,2.35,52990,5
80XV00PHIN,1081,AMD Dual-Core A6 APU,Radeon R5,4,NO SSD + 1024 GB HDD Storage,15.6,1.91,22000,46
ASU-XAWS,1082,Intel Core i5 (13th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.81,76990,24
6ZF27PA,1083,Intel Core i3 (8th Gen),UHD 620,4,256 GB SSD Storage,14.0,1.54,45990,41
ASU-YQXG,1084,AMD Hexa-Core Ryzen 5,"Geforce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,17.3,2.82,64990,26
81NG002BIN,1085,Intel Core i5 (10th Gen),"GeForce MX250 GPU, 2 GB",4,256 GB SSD Storage,15.6,1.79,45899,1
81WB018UIN,348,Intel Core i3 (10th Gen) Processor,UHD,8,NO SSD + 1024 GB HDD Storage,15.6,1.8,33994,27
ASU-IH3N,1086,AMD Hexa-Core Ryzen 5,Radeon RX Vega 8,8,512 GB SSD Storage,14.0,1.43,59890,34
5SE71PA,1087,Intel Core i5 (8th Gen),UHD 620,8,128 GB SSD Storage,13.3,1.22,52990,11
81SY00UAIN,1088,Intel Core i5 (9th Gen),"GeForce GTX 1650 GPU, 4 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,2.15,62990,4
81W800E9IN,8,Intel Core i5 (10th Gen),UHD,8,512 GB SSD Storage,15.6,1.78,55000,24
3DY20PA,1089,Intel Pentium Quad-Core,HD 405,4,NO SSD + 1024 GB HDD Storage,15.6,1.91,22990,11
ASU-HJJI,1090,AMD Quad-Core Ryzen 5,Radeon Vega 8,8,NO SSD + 1024 GB HDD Storage,15.6,1.62,38990,5
D560105WIN9,1091,Intel Core i3 (10th Gen),UHD,4,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.79,43899,2
4SY08PA,1092,Intel Core i7 (8th Gen),"Geforce MX150 GPU, 2 GB",8,256 GB SSD Storage,13.3,1.42,94490,34
2FK60PA,1093,Intel Core i5 (7th Gen),"GeForce 940MX GPU, 2 GB",8,8 GB SSD Storage + 1024 GB HDD Storage,14.0,1.31,61990,6
ASU-3E7Z,1094,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,14.0,1.31,74990,38
4SY28PA,1095,Intel Core i7 (8th Gen),UHD 620,8,256 GB SSD Storage,13.3,1.37,78378,24
ACE-VSXE,1096,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,14.0,1.33,54721,39
A568502WIN9,1097,Intel Core i7 (7th Gen),"GeForce GTX 1060 GPU, 6 GB",16,256 GB SSD Storage + 1024 GB HDD Storage,15.6,2.37,114990,42
80X800RWIN,1098,Intel Core i5 (7th Gen),HD 620,8,NO SSD + 1024 GB HDD Storage,14.0,1.64,71175,24
80VB00CFIH,126,Intel Core i5 (7th Gen),"Radeon R16M-M1-30 GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,14.0,1.33,69088,40
ASU-NIKI,1099,Intel Core i7 (7th Gen),"GeForce GTX 1050T GPU, 4 GB",8,NO SSD + 1024 GB HDD Storage,15.6,2.09,107990,25
80X200EPIN,571,Intel Core i5 (7th Gen),HD 620,8,128 GB SSD Storage + 1024 GB HDD Storage,14.0,1.56,62116,35
81FK00CUIN,1100,Intel Core i5 (8th Gen),"GeForce GTX 1050 GPU, 4 GB",8,16 GB SSD Storage + 1024 GB HDD Storage,15.6,2.56,54990,30
80XH01FKIN,1051,Intel Core i3 (6th Gen),HD 520,4,NO SSD + 2048 GB HDD Storage,15.6,1.63,37498,42
80YL00PPIN,1101,Intel Core i7 (7th Gen),"GeForce GT 940MX GPU, 4 GB",16,NO SSD + 2048 GB HDD Storage,15.6,1.67,85760,32
6N039PA,1102,Intel Core i3 (11th Gen),UHD,8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.67,41990,46
3WD64PA,1103,Intel Core i3 (6th Gen),"Radeon 520 GPU, 2 GB",4,NO SSD + 1024 GB HDD Storage,15.6,1.65,28338,27
4LR30PA,1104,Intel Core i5 (8th Gen),"GeForce MX130 GPU, 2 GB",8,8 GB SSD Storage + 1024 GB HDD Storage,14.0,1.6,76990,47
5SE65PA,1105,Intel Core i3 (7th Gen),HD 620,4,NO SSD + 1024 GB HDD Storage,14.0,1.64,28750,46
ASU-X3BW,1106,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,13.3,1.27,69999,48
81NG00BWIN,1085,Intel Core i7 (10th Gen),"Geforce MX250 GPU, 2 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.87,111890,43
3EJ42PA,1107,Intel Celeron Dual-Core,HD 400,4,NO SSD + 1024 GB HDD Storage,15.6,1.83,23244,21
6XA74PA,1108,Intel Core i5 (8th Gen),"GeForce MX250 GPU, 2 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,14.0,1.6,61990,10
7WR00PA,1109,Intel Core i5 (8th Gen),"Radeon 530 GPU, 2 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,14.0,1.62,57990,18
B565502WIN9,1110,Intel Core i7 (8th Gen),UHD 620,16,512 GB SSD Storage,13.3,1.38,96990,43
8JU73PA,1111,Intel Core i5 (10th Gen),"GeForce MX250 GPU, 2 GB",8,512 GB SSD Storage,13.3,1.37,79990,37
ASU-TQR5,1112,Intel Core i7 (11th Gen),"GeForce RTX 3050 Ti GPU, 4 GB",16,1024 GB SSD Storage,16.0,2.29,89990,32
5RE07PA,1113,Intel Core i3 (7th Gen),HD 620,4,NO SSD + 1024 GB HDD Storage,14.0,1.41,38581,12
ASU-QB53,1114,Intel Core i5 (8th Gen),"GeForce GTX 1050 GPU, 4 GB",8,NO SSD + 1024 GB HDD Storage,15.6,2.44,52990,45
26H85PA,1115,AMD Hexa-Core Ryzen 5,"Geforce GTX 1650Ti GPU, 6 GB",16,512 GB SSD Storage,15.6,2.73,104990,20
80XV00YDIN,1051,AMD Dual-Core A9 APU,"R17M-M1-70 GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,1.64,30227,6
APP-ZV87,1116,Intel Core M3 (7th Gen),HD 615,8,256 GB SSD Storage,12.0,1.16,89990,6
ASU-Z14Y,1117,Intel Core i5 (8th Gen),"Geforce MX130 GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,1.76,41590,24
AVI-4YE0,1118,Intel Core i5 (8th Gen),UHD 620,8,512 GB SSD Storage,14.0,1.37,41999,27
20SLA047IH,1119,Intel Core i3 (10th Gen),UHD,4,NO SSD + 1024 GB HDD Storage,14.0,1.4,30800,6
ASU-TC65,1120,Intel Core i7 (13th Gen),"GeForce RTX 4050 GPU, 6 GB",16,1024 GB SSD Storage,15.6,2.05,116500,28
5JS20PA,1121,AMD Dual-Core Ryzen 3,Radeon Vega 3,4,NO SSD + 1024 GB HDD Storage,15.6,1.95,27490,39
193D4PA,1122,AMD Octa-Core Ryzen 7,"Geforce GTX 1650 Ti GPU, 4 GB",8,512 GB SSD Storage,15.6,2.55,85990,27
ASU-YWPW,1123,Intel Core i3 (8th Gen),UHD 620,4,256 GB SSD Storage,15.6,1.63,34990,42
MSI-0DS8,1124,Intel Core i7 (12th Gen),"GeForce RTX 3060 GPU, 6 GB",16,1024 GB SSD Storage,15.6,2.13,114990,3
80XH020KIN,1051,Intel Core i3 (6th Gen),HD 520,4,NO SSD + 1024 GB HDD Storage,15.6,1.86,40190,9
471C4PA,1125,AMD Octa-Core Ryzen 7 Processor,"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.08,78999,46
ACE-GPAA,540,AMD Dual-Core Athlon,Radeon,4,NO SSD + 1024 GB HDD Storage,15.6,1.7,26990,17
ASU-VJZS,1126,Intel Core i5 (8th Gen),"GeForce MX150 GPU, 2 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.93,39242,1
2EY79PA,1127,Intel Core i3 (6th Gen),"Radeon HD 520 GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,1.92,29990,26
ASU-VSJF,1128,Intel Core i5 (10th Gen),UHD,8,512 GB SSD Storage,14.0,1.63,52390,6
ACE-XD43,1129,Intel Core i7 (8th Gen),"GeForce GTX 1050Ti GPU, 4 GB",8,16 GB SSD Storage + 1024 GB HDD Storage,15.6,2.6,67990,24
49L36PA,1130,Intel Core i5 (10th Gen),UHD,8,512 GB SSD Storage,14.0,1.5,49990,26
81DC00YEIN,1061,Intel Core i3 (7th Gen),HD 620,4,NO SSD + 1024 GB HDD Storage,15.6,1.77,28990,1
AVI-7IIC,1131,Intel Core i5 (7th Gen),HD 615,8,256 GB SSD Storage,14.0,1.35,38028,18
XIA-PZSB,1132,Intel Core i5 (10th Gen),UHD,8,512 GB SSD Storage,14.0,1.59,37590,43
ACE-QAAC,1133,AMD Quad-Core Ryzen 7,"Geforce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.64,57990,3
ACE-CE5Y,1134,Intel Pentium Quad-Core,UHD 605,4,NO SSD + 1024 GB HDD Storage,15.6,1.7,20990,22
ACE-XO95,1135,Intel Core i7 (9th Gen),"GeForce GTX 1660 Ti GPU, 6 GB",16,256 GB SSD Storage + 1024 GB HDD Storage,15.6,2.41,76627,45
ASU-LZ1Z,1136,Intel Core i3 (7th Gen),HD 620,4,NO SSD + 1024 GB HDD Storage,15.6,1.63,30490,23
APP-X36A,1137,Intel Core i5 (5th Gen),HD 6000,8,128 GB SSD Storage,13.3,1.31,80900,14
80XH01HBIN,1051,Intel Core i3 (6th Gen),"GeForce 920MX GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,1.72,37990,37
ACE-ECMS,1138,Intel Atom Quad-Core,HD 400,2,32 GB SSD Storage,10.1,1.23,12437,46
XIA-O9PA,1139,Intel Core i5 (10th Gen),"GeForce MX250 GPU, 2 GB",8,512 GB SSD Storage,14.0,1.52,24642,8
172R8PA,1140,Intel Core i3 (10th Gen),UHD,8,NO SSD + 1024 GB HDD Storage,15.6,1.69,45990,29
81UT001CIN,8,AMD Dual-Core Ryzen 3,Radeon Vega 3,4,NO SSD + 1024 GB HDD Storage,15.6,1.67,30490,28
8QG87PA,1141,Intel Core i3 (7th Gen),HD 620,8,256 GB SSD Storage,14.0,1.46,33990,21
B566114UIN9,1142,Intel Core i3 (7th Gen),HD 620,4,NO SSD + 1024 GB HDD Storage,14.0,1.5,28409,39
81VD0073IN,8,Intel Core i3 (7th Gen),HD 620,4,NO SSD + 1024 GB HDD Storage,15.6,1.87,30980,6
81DE01K0IN,99,Intel Core i5 (8th Gen),"GeForce MX150 GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,1.91,34859,47
2SL07PA,1143,Intel Pentium Quad-Core,HD 405,4,NO SSD + 1024 GB HDD Storage,15.6,1.84,20411,5
ASU-CPNF,1144,Intel Core i3 (7th Gen),HD 620,4,NO SSD + 1024 GB HDD Storage,15.6,1.84,22990,41
XIA-BHXS,1132,Intel Core i5 (10th Gen),UHD,8,256 GB SSD Storage,14.0,1.57,44999,16
ACE-ZQKR,151,Intel Pentium Dual-Core,HD 610,4,NO SSD + 500 GB HDD Storage,15.6,1.66,23266,39
ASU-D39Z,1145,Intel Core i3 (10th Gen),UHD,4,512 GB SSD Storage,14.0,1.37,23727,21
SAM-MZ1F,1146,Intel Celeron Dual-Core,HD 400,4,16 GB SSD Storage,11.6,1.09,37874,44
81W800RRIN,8,Intel Core i3 (10th Gen),UHD,8,NO SSD + 1024 GB HDD Storage,15.6,1.91,30990,13
81VD00EFIN,8,Intel Core i3 (7th Gen),HD 620,4,NO SSD + 1024 GB HDD Storage,15.6,1.89,22255,41
81N30063IN,8,AMD Dual-Core A6 APU,Radeon R5,4,NO SSD + 1024 GB HDD Storage,15.6,1.61,24990,11
242D4PA,1147,Intel Core i3 (10th Gen),UHD,8,NO SSD + 1024 GB HDD Storage,15.6,1.81,35890,42
A5665010WIN9,1148,Intel Core i3 (6th Gen),HD 520,4,NO SSD + 1024 GB HDD Storage,15.6,1.89,29990,6
A553113UIN9,1068,Intel Core i5 (7th Gen),"Radeon HD 8210 GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,1.79,42999,12
ACE-8CAE,1149,Intel Core i7 (8th Gen),"GeForce GTX 1050Ti GPU, 4 GB",8,128 GB SSD Storage + 1024 GB HDD Storage,15.6,2.68,79990,10
7NG97PA,1150,AMD Dual-Core A6 APU,Radeon R4,4,256 GB SSD Storage,14.0,1.64,19311,32
ACE-QDCF,1151,Intel Core i5 (7th Gen),"Geforce GTX 1050Ti GPU, 8 GB",8,128 GB SSD Storage + 1024 GB HDD Storage,15.6,2.01,59890,41
231T0PA,1152,Intel Core i3 (10th Gen),UHD,8,512 GB SSD Storage,14.0,1.5,49347,8
9VJ83PA,1153,AMD Dual-Core Ryzen 3,Radeon Vega 3,4,NO SSD + 1024 GB HDD Storage,15.6,1.76,30990,41
MSI-UWH0,1154,Intel Core i5 (10th Gen),"GeForce GTX 1650 Max Q GPU, 4 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,2.68,49990,14
6AL22PA,1155,AMD Dual-Core A6 APU,Radeon R4,4,NO SSD + 1024 GB HDD Storage,15.6,1.71,20231,3
D552111WIN9BE,1156,Intel Core i5 (10th Gen),UHD,8,256 GB SSD Storage + 1024 GB HDD Storage,14.0,1.33,57217,42
ASU-DLHK,1157,AMD Quad-Core Ryzen 3,Radeon,8,512 GB SSD Storage,15.6,1.82,33990,14
C552106HIN9,1158,Intel Core i5 (8th Gen),"Radeon 520 GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,14.0,1.53,50575,8
4TT06PA,1159,Intel Pentium Quad-Core,UHD 605,4,NO SSD + 1024 GB HDD Storage,15.6,1.73,24990,34
ACE-LQ2C,1160,AMD Quad-Core Ryzen 5,"Radeon RX 560X GPU, 4 GB",8,NO SSD + 1024 GB HDD Storage,15.6,1.62,53990,20
81D2008WIN,1161,AMD Quad-Core Ryzen 5,Radeon Vega 8,8,NO SSD + 1024 GB HDD Storage,15.6,1.91,24371,20
172V2PA,1162,Intel Core i5 (10th Gen),UHD,8,512 GB SSD Storage,14.0,1.62,48693,4
2TZ85PA,1163,AMD Dual-Core A9 APU,"Radeon 520 GPU, 2 GB",4,NO SSD + 1024 GB HDD Storage,15.6,1.7,21690,4
ACE-LD6Q,1164,AMD Quad-Core Ryzen 5,"Radeon RX 560X GPU, 4 GB",8,NO SSD + 1024 GB HDD Storage,15.6,1.82,47890,1
832R0PA,1165,AMD Dual-Core Athlon,Radeon,8,512 GB SSD Storage,15.6,1.93,30990,24
