SKU_ID,ProductID,CPU,GPU,RAM,Storage,ScreenSize,Weight,Price,Stock
832P2PA,927,Intel Celeron Dual-Core,UHD,8,512 GB SSD Storage,14.0,1.56,27990,43
821J4PA,928,Intel Core i5 (12th Gen),Iris Xe,8,512 GB SSD Storage,14.0,1.56,54999,33
B09HCCDN1K,929,Intel Core i7 (11th Gen) Processor,Integrated,16,512 GB SSD Storage,14.0,1.51,85990,39
MSI-7L9Y8,930,Intel Core i7 (13th Gen),"GeForce RTX 4060 GPU, 8 GB",32,1024 GB SSD Storage,16.1,2.69,219990,45
689U4PA,593,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,14.0,1.45,49999,37
82X70032IN,114,Intel Core i3 (13th Gen),UHD,8,512 GB SSD Storage,15.6,1.67,44190,23
ASU-NPFUE,931,Intel Core i5 (13th Gen),"GeForce RTX 4050 GPU, 6 GB",16,512 GB SSD Storage,16.0,3.03,84990,48
8L8Q8PA,932,AMD Octa-Core Ryzen 7,"GeForce RTX 4060 GPU, 8 GB",16,512 GB SSD Storage,16.1,2.66,111990,14
83BG000DIN,141,Intel Core i5 (12th Gen),UHD,16,512 GB SSD Storage,16.0,2.49,61990,16
ACE-TC167,933,Intel Core i5 (13th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.62,59400,43
82H700V1IN,934,Intel Core i5 (11th Gen) Processor,Iris Xe,8,512 GB SSD Storage,14.0,1.63,42990,5
82Y3007QIN,935,Intel Core i9 (13th Gen),"GeForce RTX 4060 GPU, 8 GB",16,1024 GB SSD Storage,16.0,2.71,171000,3
7L031PA,936,AMD Quad-Core Ryzen 3,Radeon,8,512 GB SSD Storage,15.6,1.68,43890,28
ASU-W9GDM,937,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 GB",16,1024 GB SSD Storage,15.6,2.24,65990,1
82XD003MIN,141,Intel Core i5 (13th Gen),UHD,16,512 GB SSD Storage,14.0,1.52,68990,11
ASU-5LBXK,938,Intel Core i7 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",16,1024 GB SSD Storage,16.0,3.1,82990,10
GIG-SIVI1,939,Intel Core i5 (12th Gen),"GeForce RTX 4060 GPU, 8 GB",8,512 GB SSD Storage,15.6,2.59,79990,44
82XQ008TIN,940,AMD Quad-Core Ryzen 5,Radeon 610M,8,512 GB SSD Storage,15.6,1.75,44800,24
IN3520KTMFJ001ORS1,69,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,15.6,1.67,38490,1
GIG-5I9QA,941,Intel Core i5 (12th Gen),"GeForce RTX 4050 GPU, 6 GB",8,512 GB SSD Storage,15.6,2.04,65990,6
82XE004QIN,380,AMD Hexa-Core Ryzen 5,Radeon,16,512 GB SSD Storage,14.0,1.38,56389,18
82K2022WIN,196,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.66,79990,10
82Y0004YIN,685,Intel Core i3 (13th Gen),Integrated,8,512 GB SSD Storage,14.0,1.56,58990,42
8L8Q7PA,942,Intel Core i7 (13th Gen),"GeForce RTX 4060 GPU, 8 GB",16,1024 GB SSD Storage,16.1,3.28,122990,19
ASU-H1Y4M,943,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,16.0,2.95,64990,47
ASU-7IT3A,944,Intel Core i7 (12th Gen),"GeForce RTX 4050 GPU, 8 GB",16,512 GB SSD Storage,16.0,3.09,126054,15
ASU-QUOF8,945,Intel Core i9 (13th Gen),"GeForce RTX 4050 GPU, 6 GB",16,1024 GB SSD Storage,16.0,2.75,169990,11
7M654PA,928,Intel Core i3 (12th Gen),Iris Xe,8,512 GB SSD Storage,14.0,1.49,39499,10
IN35307YJ63001ORB1,517,Intel Core i3 (13th Gen),UHD,8,256 GB SSD Storage,15.6,1.7,43000,14
LG-J5EJA,946,Intel Core i5 (13th Gen),Iris Xe,16,512 GB SSD Storage,14.0,0.95,98999,32
MSI-GCGPO,947,Intel Core i5 (12th Gen),Iris Xe,8,512 GB SSD Storage,13.3,1.25,74990,32
ASU-S40EF,948,Intel Core i5 (13th Gen),"GeForce RTX 2050 GPU, 4 GB",16,512 GB SSD Storage,14.0,2.18,77990,35
ACE-X0KYE,39,Intel Core i3 (12th Gen) Processor,UHD,8,256 GB SSD Storage,15.6,1.73,33699,38
7M433PA,928,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.51,77960,1
7J405PA,737,AMD Octa-Core Ryzen 7,Radeon,8,512 GB SSD Storage,14.0,1.6,47290,49
7Q6Z9PA,949,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,15.6,1.65,38900,23
MSI-6KM3I,950,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.21,72990,50
MSI-AQI8B,951,Intel Core i7 (13th Gen),"GeForce RTX 4070 GPU, 8 GB",16,2048 GB SSD Storage,17.3,2.73,279990,41
ASU-EDJVQ,952,Intel Core i5 (13th Gen),Iris Xe,16,1024 GB SSD Storage,15.6,1.7,70990,23
ASU-CISW7,953,Intel Core i9 (13th Gen),"GeForce RTX 4050 GPU, 6 GB",32,1024 GB SSD Storage,14.5,1.15,278990,38
MSI-CE47J,954,Intel Core i7 (13th Gen),Iris Xe,16,1024 GB SSD Storage,14.0,1.46,119990,22
7Y6U8PA,955,Intel Core i7 (13th Gen),UHD,16,1024 GB SSD Storage,16.0,2.49,147199,34
ASU-J5PCT,956,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 Ti GPU, 4 GB",16,1024 GB SSD Storage,15.6,2.33,107500,25
ASU-JNG5E,957,Intel Core i9 (13th Gen),Iris Xe,16,1024 GB SSD Storage,15.6,1.9,109990,39
MSI-S2HCG,958,Intel Core i7 (13th Gen),Iris Xe,16,1024 GB SSD Storage,13.4,1.32,142990,30
6E323PA,959,Intel Core i7 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.45,132990,10
7Y6U9PA,960,Intel Core i7 (13th Gen),"Arc A370M GPU, 4 GB",32,1024 GB SSD Storage,16.0,2.39,179100,20
ACE-M2UAV,961,Intel Core i7 (11th Gen),"GeForce RTX 3050 Ti GPU, 4 GB",16,1024 GB SSD Storage,16.1,3.03,89507,38
ASU-O93NE,962,Intel Core i3 (12th Gen),Integrated,8,512 GB SSD Storage,15.6,1.67,42990,14
SAM-QQSH6,963,Intel Core i9 (13th Gen) Processor,GeForce RTX 4070,32,1024 GB SSD Storage,16.0,2.97,281990,22
ASU-77W1G,964,Intel Core i5 (13th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.1,112990,49
ASU-U7BBX,965,AMD Octa-Core Ryzen 7,Radeon,16,512 GB SSD Storage,14.0,1.06,99990,34
6G3P0EA,966,Intel Core i5 (12th Gen),Iris Xe,8,512 GB SSD Storage,15.6,1.74,62899,17
20Y7S08900,427,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,14.0,1.62,61900,12
ICC-D586008WIN8,759,Intel Core i5 (12th Gen),Integrated,8,512 GB SSD Storage,15.6,1.67,60070,45
6H8V9PA,967,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,13.3,1.35,75990,45
ICC-D586006WIN8,968,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,15.6,1.73,51499,45
ICC-D586009WIN8,759,Intel Core i5 (12th Gen),Integrated,16,512 GB SSD Storage,15.6,1.88,63090,15
82TD009KIN,863,Intel Core i9 (12th Gen),"GeForce RTX 3080 Ti GPU, 16 GB",32,1024 GB SSD Storage,16.0,2.92,503890,35
D552326WIN9B,14,Intel Core i3 (12th Gen),Integrated,8,512 GB SSD Storage,14.0,1.42,46850,7
ICC-C782537WIN8,969,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.38,81300,8
ASU-PY72U,970,Intel Core i3 (11th Gen),UHD,8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.61,44990,27
ASU-4YJF4,971,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.74,64990,43
20W0S1HU00,599,Intel Core i7 (11th Gen),"GeForce MX450 GPU, 2 GB",16,512 GB SSD Storage,14.0,1.57,87699,27
20Y700AKGE,972,AMD Octa-Core Ryzen 7,Radeon,8,512 GB SSD Storage,14.0,1.44,85999,14
21BNS03K00,973,Intel Core i7 (12th Gen),Iris Xe,16,512 GB SSD Storage,13.3,1.18,165990,4
ACE-R2U9G,974,AMD Octa-Core Ryzen 7,Radeon,16,1024 GB SSD Storage,16.0,2.49,124999,14
ICC-D586007WIN8,968,AMD Hexa-Core Ryzen 5,Radeon,16,512 GB SSD Storage,15.6,1.94,55530,3
500P0PA,975,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.62,83990,18
BTS-ICC-C783523WIN8,569,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,16.0,2.21,36999,13
20XY00BEIG,976,Intel Core i7 (11th Gen),Iris Xe,16,1024 GB SSD Storage,14.0,1.12,199999,14
ASU-RYTVL,977,Intel Core i3 (10th Gen),HD 520,8,NO SSD + 1024 GB HDD Storage,14.0,1.48,35999,18
6J0T1PA,978,Intel Core i7 (12th Gen),"GeForce RTX 3070 Ti GPU, 8 GB",16,1024 GB SSD Storage,16.1,2.99,205900,27
HP-5PSTX,979,AMD Dual-Core Athlon,Radeon,4,NO SSD + 1024 GB HDD Storage,14.0,1.46,22990,16
MSI-8PTM0,980,Intel Core i7 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.2,104990,47
ICC-C782532WIN8,969,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,14.0,1.63,52250,31
MSI-QZR0K,981,Intel Core i7 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",16,1024 GB SSD Storage,16.0,2.45,173617,44
50D16PA,982,Intel Core i9 (11th Gen),"T1200 GPU, 4 GB",32,1024 GB SSD Storage,15.6,1.72,221499,15
MSI-UXSLV,983,Intel Core i7 (11th Gen),"GeForce RTX 3060 GPU, 6 GB",16,1024 GB SSD Storage,17.3,3.28,165990,42
ASU-X743P,984,Intel Core i7 (10th Gen),"GeForce RTX 2080 GPU, 8 GB",32,1024 GB SSD Storage,17.3,2.58,199990,34
ASU-486J6,985,AMD Octa-Core Ryzen 9,"GeForce RTX 3070 Ti GPU, 8 ",16,1024 GB SSD Storage,15.6,2.34,134990,2
ICC-C782524WIN8,986,AMD Hexa-Core Ryzen 5 Processor,Radeon,8,512 GB SSD Storage,14.0,1.48,55479,2
ASU-G7OZ1,987,Intel Core i7 (10th Gen),"GeForce RTX 2080 GPU, 8 GB",32,1024 GB SSD Storage,15.6,2.65,195000,4
ASU-JZFG6,988,AMD Octa-Core Ryzen 9,"GeForce GTX 1650 GPU, 4 GB",32,1 GB SSD Storage,13.4,1.94,128900,48
20TAS14C00,427,Intel Core i3 (11th Gen),Integrated,8,512 GB SSD Storage,14.0,1.61,50000,10
4U8T7PA,982,Intel Core i7 (11th Gen),"Quadro T2000  GPU, 4 GB",32,1024 GB SSD Storage,15.6,1.8,247900,7
ACE-510B5,961,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,16.1,2.44,68899,33
20TAS16F00,427,Intel Core i3 (11th Gen),UHD,4,256 GB SSD Storage,14.0,1.33,44499,23
ASU-JYJ5R,989,Intel Core i3 (11th Gen),Integrated HD,4,256 GB SSD Storage,15.6,1.92,31999,21
20W7S28U00,990,Intel Core i7 (11th Gen),Iris Xe,16,1024 GB SSD Storage,15.6,1.79,109990,26
MSI-F1C5H,991,Intel Core i7 (12th Gen),"GeForce RTX 3070 GPU, 8 ",16,1024 GB SSD Storage,15.6,2.64,173990,39
6E0D8PA,992,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,13.3,1.32,70999,36
ACE-EG5M3,993,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.32,79999,37
D560071WIN9S,994,Intel Core i7 (12th Gen),"GeForce RTX 3050 Ti GPU, 4 GB",32,1024 GB SSD Storage,15.6,1.31,249990,47
ASU-YSG6G,995,Intel Core i7 (12th Gen),"GeForce RTX 3050 Ti GPU, 4 GB",16,1024 GB SSD Storage,15.6,2.27,129990,38
ACE-H2FLZ,996,AMD Quad-Core Ryzen 3,Radeon Vega 6,4,128 GB SSD Storage,15.6,1.89,32990,46
D552236WIN9S,997,AMD Hexa-Core Ryzen 5,Radeon,16,512 GB SSD Storage,16.0,2.05,58499,28
AVI-TCIFL,998,Intel Core i7 (10th Gen),UHD Graphics 620,16,512 GB SSD Storage,14.0,1.49,132590,30
ACE-IYCEA,280,Intel Core i5 (11th Gen),Iris Xe,8,NO SSD + 1024 GB HDD Storage,15.6,1.73,44206,19
ASU-K12YU,999,AMD Octa-Core Ryzen 7,"GeForce RTX 3060 GPU, 6 GB",16,1024 GB SSD Storage,15.6,2.27,152001,4
MSI-J6IKY,1000,Intel Core i7 (12th Gen) Processor,"GeForce RTX 3060 GPU, 6 GB",16,1024 GB SSD Storage,17.3,2.47,139699,36
ASU-G9CNF,1001,Intel Core i5 (11th Gen),"Geoforce RTX3050 GPU, 4 GB",8,1024 GB SSD Storage,15.6,2.27,60990,29
53L44PA,593,Intel Core i3 (10th Gen),UHD,8,512 GB SSD Storage,14.0,1.51,40899,46
364C0PA,529,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,14.0,1.6,52250,45
82EY00UXIN,1002,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",8,NO SSD + 1024 GB HDD Storage,15.6,2.28,67399,16
D560697WIN9S,1003,AMD Dual-Core Ryzen 3,Radeon Vega 8,8,NO SSD + 1024 GB HDD Storage,15.6,1.62,37990,2
ACE-FQEM5,1004,AMD Octa-Core Ryzen 7,"GeForce RTX 3060 GPU, 6 GB",16,256 GB SSD Storage + 1024 GB HDD Storage,15.6,2.29,92990,10
82KB00JEIH,554,Intel Core i3 (11th Gen),UHD,4,NO SSD + 1024 GB HDD Storage,15.0,1.7,33500,16
D569932WIN9,1005,Intel Core i7 (11th Gen),"GeForce RTX 3060 GPU, 6 GB",16,1024 GB SSD Storage,15.6,2.49,246990,48
82KAA01SIH,1006,Intel Core i3 (11th Gen),UHD,4,256 GB SSD Storage,15.0,1.72,34990,1
20VYS0U600,1007,Intel Core i7 (11th Gen) Processor,"Quadro T50 GPU, 4 GB",16,512 GB SSD Storage,14.0,1.49,86999,33
82KBA001IH,190,Intel Core i3 (11th Gen),UHD,4,256 GB SSD Storage,15.6,1.63,32990,10
ASU-1YNZ3,1008,AMD Octa-Core Ryzen 7,"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.31,78990,1
ASU-MWZ58,1009,AMD Octa-Core Ryzen 7,"GeForce GTX 1650 GPU, 4 GB",8,1024 GB SSD Storage,14.0,1.74,89990,49
20YES00000,427,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,14.0,1.36,88000,50
ASU-IGJVN,1010,AMD Octa-Core Ryzen 7,"GeForce GTX 1650 GPU, 4 GB",8,1024 GB SSD Storage,14.0,2.36,72990,47
D560020WIN9S,1011,Intel Core i5 (10th Gen),UHD,8,512 GB SSD Storage,13.3,1.3,92999,38
82C500XQIH,190,Intel Core i3 (10th Gen),UHD,4,NO SSD + 1024 GB HDD Storage,15.6,1.79,34999,50
20S0S30T00,599,Intel Core i5 (10th Gen),UHD,16,512 GB SSD Storage,14.0,1.38,155411,9
ASU-AITR9,1012,AMD Hexa-Core Ryzen 5,Radeon,8,1024 GB SSD Storage,14.1,1.4,66990,42
81WA00K1IN,2,Intel Core i3 (10th Gen),UHD,8,256 GB SSD Storage,14.0,1.66,34990,35
ASU-K9SF7,1013,AMD Octa-Core Ryzen 9,"GeForce GTX 1650 GPU, 4 GB",32,1024 GB SSD Storage,13.4,2.15,149990,15
7K8N8PA,1014,Intel Core i5 (11th Gen),"GeForce GTX 1650 GPU, 4 GB",16,512 GB SSD Storage,16.1,3.24,60800,3
ASU-K6J6J,1015,Intel Core i5 (13th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.71,58990,21
82U90080IN,1016,Intel Core i7 (12th Gen),Iris Xe,16,1024 GB SSD Storage,13.3,1.23,119990,9
MSI-74OUA,1017,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.08,74999,42
4Q1T0PA,587,AMD Hexa-Core Ryzen 5,Integrated,8,512 GB SSD Storage,13.3,1.35,107000,41
ASU-C60K0,1018,Intel Core i5 (13th Gen),"GeForce RTX 4050 GPU, 6 GB",16,1024 GB SSD Storage,14.5,1.12,242990,3
82C500RRIH,190,Intel Core i5 (10th Gen),UHD,4,256 GB SSD Storage,15.6,1.66,39990,25
9Q962PA,1019,Intel Core i5 (13th Gen),"GeForce RTX 3050 GPU, 6 GB",16,512 GB SSD Storage,15.6,2.25,76900,35
ASU-CX4Z8,1020,AMD Octa-Core Ryzen 9,"Radeon RX 6700S GPU, 8 GB",16,1024 GB SSD Storage,14.0,1.52,173885,41
FUJ-4O6JS,1021,Intel Core i7 (13th Gen),Iris Xe,16,512 GB SSD Storage,13.3,1.22,68990,7
MSI-IO7LE,1022,Intel Core i7 (12th Gen),"GeForce RTX 4050 GPU, 6 GB",16,512 GB SSD Storage,15.6,2.53,82990,44
82KAA04QIH,1023,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,14.0,1.42,45490,49
MSI-2KS4F,1024,Intel Core i7 (10th Gen),"GeForce MX330 GPU, 2 GB",16,512 GB SSD Storage,14.0,1.41,74890,41
82KBA022IH,190,Intel Core i3 (11th Gen) Processor,Integrated,4,512 GB SSD Storage,15.6,1.92,34998,39
8C4R9PA,1025,Intel Core i7 (13th Gen),Iris Xe,16,1024 GB SSD Storage,15.6,1.93,109490,49
D560054WIN9S,1026,Intel Core i7 (11th Gen),"GeForce RTX 3050 Ti GPU, 4 GB",16,512 GB SSD Storage,15.6,1.31,129990,20
ASU-0GYHU,1027,Intel Core i5 (13th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.73,58990,33
689U3PA,593,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,14.0,1.37,44599,38
6J8T1PA,891,Intel Core i7 (12th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.37,104399,40
ASU-BTTDJ,1028,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",16,1024 GB SSD Storage,15.6,2.55,92500,16
D552265WIN9S,997,AMD Octa-Core Ryzen 7,Radeon,16,512 GB SSD Storage,16.0,2.43,76000,15
D560074WIN9S,1029,Intel Core i5 (12th Gen),Iris Xe,16,512 GB SSD Storage,13.4,1.29,163690,13
D560061WIN9S,1026,Intel Core i7 (11th Gen),"RTX 3050 Ti GPU, 4 GB",16,512 GB SSD Storage,15.6,1.29,232290,50
ASU-JMKAK,1030,Intel Core i7 (11th Gen),"GeForce RTX 3060 GPU, 6 GB",16,1024 GB SSD Storage,15.6,1.06,234990,3
20TRS04Q00,1031,Intel Core i7 (10th Gen),"GeForce P620 GPU, 4 GB",16,1024 GB SSD Storage,15.6,1.84,154000,31
82LU008TIN,1032,Intel Core i7 (12th Gen),Iris Xe,16,1024 GB SSD Storage,14.0,1.32,133329,33
ASU-GHQ6C,1033,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 Ti GPU, 4 GB",16,1024 GB SSD Storage,15.6,2.26,108000,1
D560905WIN9S,596,Intel Core i5 (12th Gen),Integrated,8,512 GB SSD Storage,16.0,2.17,68990,17
82KA00G8IH,475,Intel Core i3 (11th Gen),UHD,8,256 GB SSD Storage,14.0,1.47,34990,3
81HQ00ETIH,1034,Intel Core i5 (7th Gen),HD 620,4,NO SSD + 1024 GB HDD Storage,14.0,1.56,39990,22
A560023WIN9,1035,Intel Core i7 (8th Gen),UHD 620,16,512 GB SSD Storage,13.3,1.31,93990,15
QZI-00023,586,Intel Core i5 (12th Gen),Integrated,8,256 GB SSD Storage,13.5,1.44,95046,13
ASU-7GWDR,1036,Intel Core i7 (10th Gen),"GeForce MX250 GPU, 2 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.67,78990,6
ASU-96AAP,1037,AMD Octa-Core Ryzen 7,Radeon,16,512 GB SSD Storage,15.6,1.83,53990,1
RBY-00023,586,Intel Core i7 (12th Gen),Iris Xe,8,256 GB SSD Storage,15.0,1.83,134990,37
BTS-ICC-D585051WIN8,156,Intel Core i3 (11th Gen),UHD,8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.78,39990,23
ASU-OT9G2,1038,AMD Hexa-Core Ryzen 5,Radeon,16,512 GB SSD Storage,15.6,1.72,62990,42
6H5W2PA,1039,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,16.1,2.7,85310,32
21D8S00V00,1040,Intel Core i7 (12th Gen),"Quadro T1200 GPU, 4 GB",32,1024 GB SSD Storage,15.6,1.78,189900,21
82H803GUIN,1041,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,15.6,1.74,37990,28
D560069WIN9S,1042,Intel Core i9 (12th Gen),"GeForce RTX 3060 GPU, 6 GB",32,1024 GB SSD Storage,17.0,1.26,331390,5
8QC-00021,1043,Intel Core i5 (11th Gen),Iris Xe,8,128 GB SSD Storage,12.4,1.17,73999,36
ASU-MEJDH,1044,AMD Octa-Core Ryzen 7,"Radeon RX 6700S GPU, 8 GB",16,1024 GB SSD Storage,14.0,1.61,151990,13
82FJ00ABIH,252,AMD Dual-Core Athlon,Radeon,4,NO SSD + 1024 GB HDD Storage,14.0,1.62,22283,17
ASU-4CWYA,1045,Intel Pentium Quad-Core,UHD 605,4,NO SSD + 1024 GB HDD Storage,15.6,1.74,30790,13
8QF-00046,1043,Intel Core i5 (11th Gen),Iris Xe,8,256 GB SSD Storage,12.4,1.38,80999,39
GIG-2OYUX,1046,Intel Core i7 (12th Gen),"GeForce RTX 3070 Ti GPU, 8 GB",16,1024 GB SSD Storage,15.6,2.09,225337,43
82KAA08BIH,459,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,14.0,1.5,34990,42
22A67PA,1047,Intel Core i3 (10th Gen),UHD,4,512 GB SSD Storage,15.6,1.91,28971,19
D560804WIN9W,415,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.06,73890,47
APP-UKRRK,1048,Intel Core i5 (8th Gen),UHD 617,8,128 GB SSD Storage,13.3,1.34,106990,13
ASU-ZBD83,1049,Intel Core i7 (8th Gen),"GeForce MX250 GPU, 2 GB",8,512 GB SSD Storage,15.6,1.7,65990,13
ASU-WCQ4B,1050,AMD Hexa-Core Ryzen 5,Radeon,16,512 GB SSD Storage,15.6,1.88,51890,27
80XV00LPIN,1051,AMD Dual-Core A6 APU,Radeon R5,4,NO SSD + 1024 GB HDD Storage,15.6,1.92,20990,29
ASU-4HFWF,1052,Intel Core i5 (8th Gen),"Geforce MX250 GPU, 2 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.72,58990,24
80YL00R6IN,1053,Intel Core i5 (7th Gen),"GeForce GT 940MX GPU, 4 GB",8,NO SSD + 2048 GB HDD Storage,15.6,1.94,63362,28
APP-LA20O,1054,Intel Core i5 (8th Gen),UHD 617,8,128 GB SSD Storage,13.3,1.26,89990,40
APP-AS04V,1055,Intel Core i5 (8th Gen),UHD 617,8,128 GB SSD Storage,13.3,1.33,71000,13
B560105WIN9,1056,Intel Core i7 (8th Gen),"Geforce GTX 1050Ti GPU, 4 GB",8,128 GB SSD Storage + 1024 GB HDD Storage,15.6,2.67,88990,32
APP-CXMLP,1057,Intel Core i5 (8th Gen),UHD 617,8,128 GB SSD Storage,13.3,1.26,108990,39
APP-T42JV,1058,1.6 Ghz Processor,UHD 617,8,128 GB SSD Storage,13.3,1.28,106990,6
3W218PA,1059,AMD Octa-Core Ryzen 7 Processor,"GeForce RTX 3060 GPU, 6 GB",16,1024 GB SSD Storage,15.6,2.22,106990,35
231T1PA,1060,Intel Core i5 (10th Gen),UHD,8,512 GB SSD Storage,14.0,1.36,45071,1
81DE033XIN,1061,Intel Core i5 (8th Gen),"Geforce MX150 GPU, 4 GB",8,NO SSD + 1024 GB HDD Storage,15.6,1.75,44990,3
MSI-2KG74,1062,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,14.0,1.51,46990,48
D560374WIN9PE,1063,Intel Core i7 (11th Gen) Processor,"GeForce MX350 GPU, 2 GB",8,512 GB SSD Storage,14.0,1.49,77850,19
231T2PA,1064,Intel Core i7 (10th Gen),UHD,8,512 GB SSD Storage,14.0,1.52,74990,23
511C6PA,1065,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,14.0,1.52,43490,20
4TS97PA,1066,Intel Core i3 (7th Gen),HD 620,4,NO SSD + 1024 GB HDD Storage,15.6,1.71,35190,28
MSI-ZNJBV,1067,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.27,70990,31
A553502WIN9,1068,Intel Core i3 (6th Gen),HD 520,4,NO SSD + 1024 GB HDD Storage,15.6,1.75,28990,24
533T7PA,1069,Intel Core i3 (11th Gen),UHD,8,256 GB SSD Storage,14.0,1.58,48490,36
1ZU02PA,1070,Intel Core i7 (7th Gen),"GeForce GTX 1050 Ti  GPU, 4 GB",8,128 GB SSD Storage + 1024 GB HDD Storage,15.6,2.73,103245,6
A562102SIN9,1071,Intel Core i7 (7th Gen),"GeForce GTX 1050Ti GPU, 4 GB",8,NO SSD + 1024 GB HDD Storage,15.6,2.56,86000,14
ASU-0ZUF8,1072,Intel Core i5 (10th Gen),"GeForce MX250 GPU, 2 GB",8,512 GB SSD Storage,14.0,1.14,92064,9
ACE-JOERA,1073,Intel Core i7 (7th Gen),"Geforce GTX 1060 GPU, 6 GB",16,1024 GB SSD Storage,15.6,2.22,99990,42
ACE-AKBH9,1074,Intel Core i5 (10th Gen),"Geforce GTX 1650 Ti GPU, 4 GB",8,512 GB SSD Storage,15.6,2.06,74990,46
ACE-RG05V,1075,AMD Quad-Core Ryzen 5,Radeon Vega 8,8,512 GB SSD Storage,15.6,1.89,37999,16
ASU-2MAK1,1076,Intel Core i5 (10th Gen),UHD,8,512 GB SSD Storage,15.6,1.66,80485,49
552W3PA,1077,AMD Octa-Core Ryzen 7,"Geforce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.43,64890,5
18J95PA,1078,Intel Core i7 (10th Gen),"Geforce GTX 1650 Ti GPU, 6 GB",16,256 GB SSD Storage + 1024 GB HDD Storage,16.1,3.22,109990,10
ACE-PMDXN,1079,Intel Core i3 (6th Gen),HD 520,4,NO SSD + 1024 GB HDD Storage,15.6,1.62,24490,31
81FV005VIN,1080,Intel Core i5 (8th Gen),"GeForce GTX 1050 GPU, 4 GB",8,NO SSD + 1024 GB HDD Storage,15.6,2.14,52990,5
80XV00PHIN,1081,AMD Dual-Core A6 APU,Radeon R5,4,NO SSD + 1024 GB HDD Storage,15.6,1.88,22000,34
ASU-7G0C1,1082,Intel Core i5 (13th Gen),Iris Xe,16,512 GB SSD Storage,15.6,1.95,76990,12
6ZF27PA,1083,Intel Core i3 (8th Gen),UHD 620,4,256 GB SSD Storage,14.0,1.45,45990,11
